pedido_id,data_operacao,turno,equipe,inicio_separacao,fim_expedicao,linhas_pedido,unidades,caixas_fechadas,embalagem_especial,ruptura_ou_substituicao,retrabalho,minutos_retrabalho,ocorrencia_operacional,expedido_no_prazo
PED000181,2025-01-22,TARDE,EQUIPE B,2025-01-22T13:43:00-03:00,2025-01-22T13:54:00-03:00,1,2,0,false,false,false,0,,true
PED000182,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T07:18:00-03:00,2025-01-27T07:34:00-03:00,3,3,0,false,false,false,0,,true
PED000184,2025-01-10,MANHÃ,EQUIPE A,2025-01-10T08:36:00-03:00,2025-01-10T08:53:00-03:00,3,3,0,false,false,false,0,,true
PED000185,2025-01-30,TARDE,EQUIPE B,2025-01-30T13:12:00-03:00,2025-01-30T13:33:00-03:00,2,4,0,false,false,false,0,,false
PED000186,2025-01-31,MANHÃ,EQUIPE A,2025-01-31T07:41:00-03:00,2025-01-31T08:01:00-03:00,4,5,0,false,false,false,0,,true
PED000187,2025-01-22,TARDE,EQUIPE B,2025-01-22T14:06:00-03:00,2025-01-22T14:16:00-03:00,1,1,0,false,false,false,0,,true
PED000188,2025-02-03,MANHÃ,EQUIPE A,2025-02-03T11:51:00-03:00,2025-02-03T12:09:00-03:00,3,3,0,false,false,false,0,,true
PED000189,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T07:50:00-03:00,2025-01-27T08:01:00-03:00,1,1,0,false,false,false,0,,true
PED000190,2025-01-20,TARDE,EQUIPE B,2025-01-20T16:27:00-03:00,2025-01-20T16:39:00-03:00,2,2,0,false,false,false,0,,true
PED000191,2025-01-31,MANHÃ,EQUIPE A,2025-01-31T08:04:00-03:00,2025-01-31T08:14:00-03:00,1,1,0,false,false,false,0,,true
PED000192,2025-01-20,MANHÃ,EQUIPE A,2025-01-20T11:27:00-03:00,2025-01-20T11:42:00-03:00,3,3,0,false,false,false,0,,true
PED000193,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T08:38:00-03:00,2025-01-30T09:29:00-03:00,2,2,0,false,false,true,11,Retrabalho de conferência,true
PED000194,2025-01-24,MANHÃ,EQUIPE A,2025-01-24T07:50:00-03:00,2025-01-24T08:07:00-03:00,3,5,0,false,false,false,0,,true
PED000195,2025-01-07,TARDE,EQUIPE B,2025-01-07T13:34:00-03:00,2025-01-07T13:47:00-03:00,2,10,0,false,false,false,0,,true
PED000196,2025-01-13,MANHÃ,EQUIPE A,2025-01-13T10:19:00-03:00,2025-01-13T10:43:00-03:00,2,2,0,false,true,false,0,Substituição de item,true
PED000197,2025-01-10,TARDE,EQUIPE B,2025-01-10T13:02:00-03:00,2025-01-10T13:15:00-03:00,2,2,0,false,false,false,0,,true
PED000198,2025-01-30,TARDE,EQUIPE B,2025-01-30T13:16:00-03:00,2025-01-30T13:33:00-03:00,1,1,0,false,false,false,0,,true
PED000199,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T08:23:00-03:00,2025-01-29T08:53:00-03:00,3,7,0,false,false,false,0,,true
PED000200,2025-02-03,TARDE,EQUIPE B,2025-02-03T13:17:00-03:00,2025-02-03T13:31:00-03:00,2,2,0,false,false,false,0,,true
PED000201,2025-01-16,MANHÃ,EQUIPE A,2025-01-16T08:42:00-03:00,2025-01-16T08:53:00-03:00,1,1,0,false,false,false,0,,true
PED000202,2025-01-23,MANHÃ,EQUIPE A,2025-01-23T11:12:00-03:00,2025-01-23T11:21:00-03:00,1,1,0,false,false,false,0,,true
PED000203,2025-01-23,TARDE,EQUIPE B,2025-01-23T15:10:00-03:00,2025-01-23T15:23:00-03:00,2,3,0,false,false,false,0,,true
PED000204,2025-01-21,TARDE,EQUIPE B,2025-01-21T14:26:00-03:00,2025-01-21T14:41:00-03:00,2,5,0,false,false,false,0,,false
PED000205,2025-01-28,MANHÃ,EQUIPE A,2025-01-28T09:02:00-03:00,2025-01-28T09:17:00-03:00,2,7,0,false,false,false,0,,true
PED000206,2025-01-24,TARDE,EQUIPE B,2025-01-24T13:24:00-03:00,2025-01-24T13:35:00-03:00,1,1,0,false,false,false,0,,true
PED000207,2025-01-21,MANHÃ,EQUIPE A,2025-01-21T11:26:00-03:00,2025-01-21T11:41:00-03:00,1,2,0,false,false,false,0,,true
PED000208,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T09:20:00-03:00,2025-01-30T09:52:00-03:00,1,1,0,false,false,true,8,,false
PED000209,2025-01-31,TARDE,EQUIPE B,2025-01-31T15:15:00-03:00,2025-01-31T15:29:00-03:00,2,5,0,false,false,false,0,,true
PED000210,2025-01-17,MANHÃ,EQUIPE A,2025-01-17T10:18:00-03:00,2025-01-17T10:32:00-03:00,2,4,0,false,false,false,0,,true
PED000211,2025-01-30,TARDE,EQUIPE B,2025-01-30T14:03:00-03:00,2025-01-30T14:50:00-03:00,2,2,0,false,false,true,12,Retrabalho de conferência,true
PED000212,2025-01-30,TARDE,EQUIPE B,2025-01-30T14:35:00-03:00,2025-01-30T15:03:00-03:00,3,3,0,false,false,false,0,,true
PED000213,2025-01-23,MANHÃ,EQUIPE A,2025-01-23T10:41:00-03:00,2025-01-23T10:56:00-03:00,2,3,0,false,false,false,0,,true
PED000214,2025-01-23,MANHÃ,EQUIPE A,2025-01-23T07:35:00-03:00,2025-01-23T07:52:00-03:00,3,3,0,false,false,false,0,,true
PED000215,2025-01-28,MANHÃ,EQUIPE A,2025-01-28T08:47:00-03:00,2025-01-28T08:57:00-03:00,1,1,0,false,false,false,0,,true
PED000216,2025-01-21,MANHÃ,EQUIPE A,2025-01-21T11:20:00-03:00,2025-01-21T11:47:00-03:00,3,3,0,false,false,false,0,,true
PED000217,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T09:58:00-03:00,2025-01-30T10:15:00-03:00,1,1,0,false,false,false,0,,true
PED000218,2025-01-27,TARDE,EQUIPE B,2025-01-27T16:00:00-03:00,2025-01-27T16:15:00-03:00,3,3,0,false,false,false,0,,true
PED000219,2025-01-10,TARDE,EQUIPE B,2025-01-10T14:44:00-03:00,2025-01-10T14:59:00-03:00,3,3,0,false,false,false,0,,true
PED000220,2025-01-24,MANHÃ,EQUIPE A,2025-01-24T11:43:00-03:00,2025-01-24T12:04:00-03:00,3,5,0,true,false,false,0,,true
PED000221,2025-01-29,TARDE,EQUIPE B,2025-01-29T15:49:00-03:00,2025-01-29T16:05:00-03:00,1,1,0,false,false,false,0,,true
PED000222,2025-01-29,TARDE,EQUIPE B,2025-01-29T14:49:00-03:00,2025-01-29T15:16:00-03:00,3,3,0,false,false,false,0,,true
PED000223,2025-01-14,MANHÃ,EQUIPE A,2025-01-14T11:58:00-03:00,2025-01-14T12:08:00-03:00,1,1,0,false,false,false,0,,true
PED000224,2025-01-23,TARDE,EQUIPE B,2025-01-23T16:00:00-03:00,2025-01-23T16:23:00-03:00,2,2,0,false,false,true,7,Retrabalho de conferência,true
PED000225,2025-01-09,MANHÃ,EQUIPE A,2025-01-09T11:42:00-03:00,2025-01-09T11:55:00-03:00,2,2,0,false,false,false,0,,true
PED000226,2025-01-31,TARDE,EQUIPE B,2025-01-31T14:29:00-03:00,2025-01-31T15:05:00-03:00,3,4,0,true,false,false,0,,false
PED000227,2025-01-08,MANHÃ,EQUIPE A,2025-01-08T11:23:00-03:00,2025-01-08T11:45:00-03:00,4,9,0,false,false,false,0,,true
PED000228,2025-02-03,MANHÃ,EQUIPE A,2025-02-03T09:33:00-03:00,2025-02-03T09:47:00-03:00,2,2,0,false,false,false,0,,true
PED000229,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T07:29:00-03:00,2025-01-29T07:55:00-03:00,3,3,0,false,false,false,0,,true
PED000230,2025-01-20,MANHÃ,EQUIPE A,2025-01-20T10:01:00-03:00,2025-01-20T10:18:00-03:00,1,1,0,false,true,false,0,Substituição de item,true
PED000231,2025-01-20,MANHÃ,EQUIPE A,2025-01-20T10:54:00-03:00,2025-01-20T11:17:00-03:00,3,5,0,true,false,false,0,,true
PED000232,2025-01-28,TARDE,EQUIPE B,2025-01-28T14:26:00-03:00,2025-01-28T15:03:00-03:00,4,5,0,true,false,true,6,,true
PED000233,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T10:15:00-03:00,2025-01-27T10:43:00-03:00,5,6,0,true,false,false,0,,true
PED000234,2025-01-23,MANHÃ,EQUIPE A,2025-01-23T08:15:00-03:00,2025-01-23T08:31:00-03:00,3,5,0,false,false,false,0,,true
PED000235,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T10:22:00-03:00,2025-01-29T11:00:00-03:00,4,5,0,true,false,false,0,,true
PED000236,2025-01-27,TARDE,EQUIPE B,2025-01-27T14:25:00-03:00,2025-01-27T14:35:00-03:00,1,3,0,false,false,false,0,,true
PED000237,2025-01-24,MANHÃ,EQUIPE A,2025-01-24T08:36:00-03:00,2025-01-24T08:48:00-03:00,2,2,0,false,false,false,0,,true
PED000238,2025-01-22,MANHÃ,EQUIPE A,2025-01-22T09:01:00-03:00,2025-01-22T09:20:00-03:00,2,2,0,false,true,false,0,Substituição de item,true
PED000239,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T10:08:00-03:00,2025-01-27T10:22:00-03:00,2,7,0,false,false,false,0,,true
PED000240,2025-01-16,MANHÃ,EQUIPE A,2025-01-16T09:20:00-03:00,2025-01-16T09:34:00-03:00,2,2,0,false,false,false,0,,true
PED000241,2025-01-10,MANHÃ,EQUIPE A,2025-01-10T08:56:00-03:00,2025-01-10T09:05:00-03:00,1,2,0,false,false,false,0,,true
PED000242,2025-01-15,MANHÃ,EQUIPE A,2025-01-15T07:41:00-03:00,2025-01-15T07:50:00-03:00,1,1,0,false,false,false,0,,true
PED000243,2025-01-22,MANHÃ,EQUIPE A,2025-01-22T08:45:00-03:00,2025-01-22T09:10:00-03:00,4,4,0,true,false,false,0,,true
PED000244,2025-01-22,MANHÃ,EQUIPE A,2025-01-22T08:10:00-03:00,2025-01-22T08:19:00-03:00,1,1,0,false,false,false,0,,true
PED000245,2025-01-24,TARDE,EQUIPE B,2025-01-24T15:47:00-03:00,2025-01-24T16:12:00-03:00,3,5,0,true,false,false,0,,true
PED000246,2025-01-15,MANHÃ,EQUIPE A,2025-01-15T10:01:00-03:00,2025-01-15T10:19:00-03:00,4,6,0,false,false,false,0,,false
PED000247,2025-01-23,MANHÃ,EQUIPE A,2025-01-23T07:36:00-03:00,2025-01-23T07:46:00-03:00,1,1,0,false,false,false,0,,true
PED000249,2025-01-17,MANHÃ,EQUIPE A,2025-01-17T09:30:00-03:00,2025-01-17T09:48:00-03:00,3,4,0,false,false,false,0,,true
PED000250,2025-01-22,TARDE,EQUIPE B,2025-01-22T16:56:00-03:00,2025-01-22T17:24:00-03:00,3,4,0,false,false,false,0,,false
PED000251,2025-01-17,MANHÃ,EQUIPE A,2025-01-17T08:07:00-03:00,2025-01-17T08:25:00-03:00,4,4,0,false,false,false,0,,true
PED000252,2025-01-08,MANHÃ,EQUIPE A,2025-01-08T09:23:00-03:00,2025-01-08T09:32:00-03:00,1,1,0,false,false,false,0,,true
PED000253,2025-01-23,MANHÃ,EQUIPE A,2025-01-23T07:11:00-03:00,2025-01-23T07:44:00-03:00,4,4,0,true,false,true,8,Retrabalho de conferência,true
PED000254,2025-01-06,MANHÃ,EQUIPE A,2025-01-06T09:08:00-03:00,2025-01-06T09:30:00-03:00,3,4,0,true,false,false,0,,true
PED000255,2025-01-28,MANHÃ,EQUIPE A,2025-01-28T11:24:00-03:00,2025-01-28T11:39:00-03:00,3,3,0,false,false,false,0,,true
PED000256,2025-01-16,MANHÃ,EQUIPE A,2025-01-16T07:40:00-03:00,2025-01-16T07:54:00-03:00,2,2,0,false,false,false,0,,true
PED000257,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T10:49:00-03:00,2025-01-29T11:03:00-03:00,1,1,0,false,false,false,0,,true
PED000258,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T07:07:00-03:00,2025-01-30T07:38:00-03:00,2,2,0,false,true,false,0,Substituição de item,true
PED000259,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T09:00:00-03:00,2025-01-27T09:14:00-03:00,2,3,0,false,false,false,0,,true
PED000260,2025-01-22,TARDE,EQUIPE B,2025-01-22T13:08:00-03:00,2025-01-22T13:22:00-03:00,2,3,0,false,false,false,0,,true
PED000261,2025-01-28,MANHÃ,EQUIPE A,2025-01-28T07:57:00-03:00,2025-01-28T08:13:00-03:00,3,4,0,false,false,false,0,,true
PED000262,2025-01-14,TARDE,EQUIPE B,2025-01-14T14:10:00-03:00,2025-01-14T14:30:00-03:00,4,7,0,false,false,false,0,,true
PED000263,2025-01-10,MANHÃ,EQUIPE A,2025-01-10T11:37:00-03:00,2025-01-10T11:56:00-03:00,4,5,0,false,false,false,0,,true
PED000264,2025-01-28,MANHÃ,EQUIPE A,2025-01-28T08:39:00-03:00,2025-01-28T08:57:00-03:00,3,3,0,false,false,false,0,,true
PED000265,2025-01-14,MANHÃ,EQUIPE A,2025-01-14T11:59:00-03:00,2025-01-14T12:16:00-03:00,3,3,0,false,false,false,0,,true
PED000266,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T09:32:00-03:00,2025-01-27T10:03:00-03:00,5,7,0,false,true,false,0,Substituição de item,false
PED000267,2025-01-21,MANHÃ,EQUIPE A,2025-01-21T08:49:00-03:00,2025-01-21T09:09:00-03:00,2,2,0,false,false,false,0,,true
PED000268,2025-01-30,TARDE,EQUIPE B,2025-01-30T16:40:00-03:00,2025-01-30T17:30:00-03:00,2,2,0,false,true,true,7,Retrabalho de conferência,true
PED000269,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T11:41:00-03:00,2025-01-30T12:11:00-03:00,4,6,0,false,false,false,0,,true
PED000270,2025-01-22,MANHÃ,EQUIPE A,2025-01-22T07:06:00-03:00,2025-01-22T07:22:00-03:00,3,6,0,false,false,false,0,,true
PED000271,2025-01-24,TARDE,EQUIPE B,2025-01-24T13:08:00-03:00,2025-01-24T13:19:00-03:00,1,4,0,false,false,false,0,,true
PED000273,2025-01-17,TARDE,EQUIPE B,2025-01-17T16:53:00-03:00,2025-01-17T17:08:00-03:00,3,3,0,false,false,false,0,,true
PED000274,2025-01-24,TARDE,EQUIPE B,2025-01-24T15:38:00-03:00,2025-01-24T15:56:00-03:00,3,3,0,false,false,false,0,,true
PED000275,2025-01-20,MANHÃ,EQUIPE A,2025-01-20T08:04:00-03:00,2025-01-20T08:18:00-03:00,2,3,0,false,false,false,0,,true
PED000276,2025-01-20,MANHÃ,EQUIPE A,2025-01-20T08:50:00-03:00,2025-01-20T09:06:00-03:00,3,5,0,false,false,false,0,,true
PED000277,2025-02-03,MANHÃ,EQUIPE A,2025-02-03T07:18:00-03:00,2025-02-03T07:32:00-03:00,2,5,0,false,false,false,0,,true
PED000278,2025-01-07,MANHÃ,EQUIPE A,2025-01-07T10:55:00-03:00,2025-01-07T11:11:00-03:00,3,4,0,false,false,false,0,,true
PED000279,2025-01-20,TARDE,EQUIPE B,2025-01-20T14:45:00-03:00,2025-01-20T14:54:00-03:00,1,1,0,false,false,false,0,,true
PED000280,2025-01-22,TARDE,EQUIPE B,2025-01-22T13:49:00-03:00,2025-01-22T13:58:00-03:00,1,1,0,false,false,false,0,,true
PED000281,2025-02-03,MANHÃ,EQUIPE A,2025-02-03T09:50:00-03:00,2025-02-03T10:14:00-03:00,3,3,0,false,false,false,0,,false
PED000282,2025-01-14,MANHÃ,EQUIPE A,2025-01-14T08:14:00-03:00,2025-01-14T08:23:00-03:00,1,1,0,false,false,false,0,,false
PED000283,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T07:34:00-03:00,2025-01-30T08:15:00-03:00,4,4,0,true,false,false,0,,true
PED000284,2025-01-13,TARDE,EQUIPE B,2025-01-13T16:15:00-03:00,2025-01-13T16:40:00-03:00,4,5,0,true,false,false,0,,false
PED000286,2025-01-21,MANHÃ,EQUIPE A,2025-01-21T08:41:00-03:00,2025-01-21T09:23:00-03:00,5,6,0,true,false,false,0,,true
PED000287,2025-01-22,MANHÃ,EQUIPE A,2025-01-22T08:49:00-03:00,2025-01-22T08:59:00-03:00,1,4,0,false,false,false,0,,true
PED000289,2025-01-17,MANHÃ,EQUIPE A,2025-01-17T08:48:00-03:00,2025-01-17T09:06:00-03:00,3,3,0,false,false,false,0,,true
PED000290,2025-01-15,MANHÃ,EQUIPE A,2025-01-15T10:20:00-03:00,2025-01-15T10:29:00-03:00,1,2,0,false,false,false,0,,true
PED000291,2025-01-28,TARDE,EQUIPE B,2025-01-28T14:37:00-03:00,2025-01-28T14:51:00-03:00,2,2,0,false,false,false,0,,true
PED000292,2025-01-16,TARDE,EQUIPE B,2025-01-16T13:25:00-03:00,2025-01-16T13:43:00-03:00,1,1,0,false,false,true,7,Retrabalho de conferência,true
PED000293,2025-01-21,MANHÃ,EQUIPE A,2025-01-21T08:32:00-03:00,2025-01-21T08:58:00-03:00,3,3,0,false,false,false,0,,true
PED000294,2025-01-30,TARDE,EQUIPE B,2025-01-30T13:41:00-03:00,2025-01-30T14:03:00-03:00,2,2,0,false,false,false,0,,true
PED000295,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T10:11:00-03:00,2025-01-29T10:28:00-03:00,1,1,0,false,false,false,0,,true
PED000296,2025-01-21,TARDE,EQUIPE B,2025-01-21T15:02:00-03:00,2025-01-21T15:41:00-03:00,2,2,0,false,false,true,9,Retrabalho de conferência,true
PED000297,2025-01-22,MANHÃ,EQUIPE A,2025-01-22T08:53:00-03:00,2025-01-22T09:10:00-03:00,3,5,0,false,false,false,0,,true
PED000298,2025-01-13,TARDE,EQUIPE B,2025-01-13T15:00:00-03:00,2025-01-13T15:13:00-03:00,2,2,0,false,false,false,0,,true
PED000299,2025-01-22,TARDE,EQUIPE B,2025-01-22T14:15:00-03:00,2025-01-22T14:24:00-03:00,1,1,0,false,false,false,0,,true
PED000300,2025-01-21,TARDE,EQUIPE B,2025-01-21T13:01:00-03:00,2025-01-21T13:21:00-03:00,2,2,0,false,false,false,0,,true
PED000301,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T09:18:00-03:00,2025-01-29T09:51:00-03:00,4,9,0,false,false,false,0,,true
PED000302,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T08:06:00-03:00,2025-01-27T08:25:00-03:00,4,4,0,false,false,false,0,,true
PED000303,2025-01-28,TARDE,EQUIPE B,2025-01-28T14:04:00-03:00,2025-01-28T14:13:00-03:00,1,1,0,false,false,false,0,,true
PED000304,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T09:04:00-03:00,2025-01-30T09:25:00-03:00,2,2,0,false,false,false,0,,false
PED000305,2025-01-08,TARDE,EQUIPE B,2025-01-08T14:30:00-03:00,2025-01-08T14:40:00-03:00,1,1,0,false,false,false,0,,true
PED000306,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T08:56:00-03:00,2025-01-27T09:13:00-03:00,3,4,0,false,false,false,0,,true
PED000307,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T08:07:00-03:00,2025-01-30T08:22:00-03:00,1,2,0,false,false,false,0,,true
PED000308,2025-01-29,MANHÃ,EQUIPE A,,2025-01-29T11:51:00-03:00,3,3,0,false,false,false,0,,true
PED000309,2025-01-10,MANHÃ,EQUIPE A,2025-01-10T07:31:00-03:00,2025-01-10T07:56:00-03:00,1,1,0,false,false,true,10,,true
PED000310,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T07:02:00-03:00,2025-01-29T07:37:00-03:00,4,4,0,false,false,false,0,,true
PED000311,2025-01-30,TARDE,EQUIPE B,2025-01-30T14:59:00-03:00,2025-01-30T15:31:00-03:00,4,6,0,false,false,false,0,,true
PED000312,2025-01-17,MANHÃ,EQUIPE A,2025-01-17T08:50:00-03:00,2025-01-17T09:08:00-03:00,3,6,0,false,false,false,0,,true
PED000313,2025-01-17,MANHÃ,EQUIPE A,2025-01-17T07:20:00-03:00,2025-01-17T07:41:00-03:00,4,5,0,false,false,false,0,,true
PED000314,2025-01-14,MANHÃ,EQUIPE A,2025-01-14T08:01:00-03:00,2025-01-14T08:17:00-03:00,3,6,0,false,false,false,0,,true
PED000315,2025-01-03,MANHÃ,EQUIPE A,2025-01-03T11:09:00-03:00,2025-01-03T11:26:00-03:00,3,3,0,false,false,false,0,,true
PED000316,2025-01-31,MANHÃ,EQUIPE A,2025-01-31T07:38:00-03:00,2025-01-31T08:09:00-03:00,3,3,0,false,false,true,10,Retrabalho de conferência,true
PED000317,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T07:27:00-03:00,2025-01-30T07:47:00-03:00,2,2,0,false,false,false,0,,true
PED000318,2025-01-13,TARDE,EQUIPE B,2025-01-13T14:10:00-03:00,2025-01-13T14:30:00-03:00,4,5,0,false,false,false,0,,true
PED000319,2025-01-21,TARDE,EQUIPE B,2025-01-21T15:35:00-03:00,2025-01-21T15:58:00-03:00,2,2,0,false,false,false,0,,true
PED000320,2025-01-28,MANHÃ,EQUIPE A,2025-01-28T11:48:00-03:00,2025-01-28T12:07:00-03:00,4,4,0,false,false,false,0,,true
PED000321,2025-01-09,MANHÃ,EQUIPE A,2025-01-09T08:13:00-03:00,2025-01-09T08:26:00-03:00,2,6,0,false,false,false,0,,true
PED000322,2025-01-14,MANHÃ,EQUIPE A,2025-01-14T09:23:00-03:00,2025-01-14T09:36:00-03:00,2,4,0,false,false,false,0,,true
PED000323,2025-01-14,TARDE,EQUIPE B,2025-01-14T14:43:00-03:00,2025-01-14T14:57:00-03:00,2,4,0,false,false,false,0,,true
PED000325,2025-01-31,MANHÃ,EQUIPE A,2025-01-31T08:41:00-03:00,2025-01-31T08:54:00-03:00,2,3,0,false,false,false,0,,true
PED000326,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T08:38:00-03:00,2025-01-30T09:09:00-03:00,2,3,0,false,true,false,0,Substituição de item,true
PED000327,2025-01-29,TARDE,EQUIPE B,2025-01-29T16:33:00-03:00,2025-01-29T16:57:00-03:00,3,3,0,false,false,false,0,,true
PED000328,2025-01-27,TARDE,EQUIPE B,2025-01-27T13:15:00-03:00,2025-01-27T13:36:00-03:00,4,4,0,false,false,false,0,,true
PED000329,2025-01-17,MANHÃ,EQUIPE A,2025-01-17T11:25:00-03:00,2025-01-17T11:39:00-03:00,2,2,0,false,false,false,0,,true
PED000330,2025-01-15,MANHÃ,EQUIPE A,2025-01-15T10:04:00-03:00,2025-01-15T10:14:00-03:00,1,2,0,false,false,false,0,,true
PED000331,2025-01-31,TARDE,EQUIPE B,2025-01-31T14:02:00-03:00,2025-01-31T14:16:00-03:00,2,2,0,false,false,false,0,,true
PED000332,2025-01-20,TARDE,EQUIPE B,2025-01-20T15:30:00-03:00,2025-01-20T15:56:00-03:00,4,4,0,true,false,false,0,,true
PED000333,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T07:16:00-03:00,2025-01-29T07:43:00-03:00,3,6,0,false,false,false,0,,true
PED000334,2025-01-28,TARDE,EQUIPE B,2025-01-28T15:25:00-03:00,2025-01-28T15:39:00-03:00,2,4,0,false,false,false,0,,true
PED000335,2025-01-21,MANHÃ,EQUIPE A,2025-01-21T09:49:00-03:00,2025-01-21T10:23:00-03:00,4,6,0,false,false,false,0,,true
PED000336,2025-01-22,MANHÃ,EQUIPE A,2025-01-22T09:50:00-03:00,2025-01-22T09:59:00-03:00,1,1,0,false,false,false,0,,true
PED000337,2025-01-02,TARDE,EQUIPE B,2025-01-02T14:14:00-03:00,2025-01-02T14:50:00-03:00,3,6,0,true,false,true,10,Retrabalho de conferência,true
PED000338,2025-01-15,MANHÃ,EQUIPE A,2025-01-15T08:15:00-03:00,2025-01-15T08:25:00-03:00,1,1,0,false,false,false,0,,true
PED000339,2025-01-14,TARDE,EQUIPE B,2025-01-14T16:10:00-03:00,2025-01-14T16:22:00-03:00,2,2,0,false,false,false,0,,true
PED000340,2025-01-13,MANHÃ,EQUIPE A,2025-01-13T09:45:00-03:00,2025-01-13T10:03:00-03:00,4,4,0,false,false,false,0,,true
PED000341,2025-01-22,MANHÃ,EQUIPE A,2025-01-22T08:22:00-03:00,2025-01-22T08:36:00-03:00,2,2,0,false,false,false,0,,true
PED000342,2025-01-23,MANHÃ,EQUIPE A,2025-01-23T09:27:00-03:00,2025-01-23T09:40:00-03:00,2,2,0,false,false,false,0,,true
PED000343,2025-01-30,TARDE,EQUIPE B,2025-01-30T16:51:00-03:00,2025-01-30T17:06:00-03:00,1,1,0,false,false,false,0,,true
PED000344,2025-01-16,MANHÃ,EQUIPE A,2025-01-16T11:52:00-03:00,2025-01-16T12:07:00-03:00,3,3,0,false,false,false,0,,true
PED000345,2025-01-13,MANHÃ,EQUIPE A,2025-01-13T08:37:00-03:00,2025-01-13T08:50:00-03:00,2,2,0,false,false,false,0,,true
PED000346,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T10:18:00-03:00,2025-01-27T10:34:00-03:00,1,1,0,false,true,false,0,Substituição de item,true
PED000347,2025-01-14,MANHÃ,EQUIPE A,2025-01-14T09:20:00-03:00,2025-01-14T09:33:00-03:00,2,6,0,false,false,false,0,,true
PED000348,2025-01-31,MANHÃ,EQUIPE A,2025-01-31T11:05:00-03:00,2025-01-31T11:23:00-03:00,4,4,0,false,false,false,0,,true
PED000349,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T08:39:00-03:00,2025-01-29T09:06:00-03:00,1,1,0,false,true,false,0,Substituição de item,true
PED000350,2025-01-14,MANHÃ,EQUIPE A,2025-01-14T08:14:00-03:00,2025-01-14T08:31:00-03:00,3,3,0,false,false,false,0,,true
PED000351,2025-01-20,MANHÃ,EQUIPE A,2025-01-20T07:13:00-03:00,2025-01-20T07:27:00-03:00,2,2,0,false,false,false,0,,true
PED000352,2025-01-22,TARDE,EQUIPE B,2025-01-22T15:12:00-03:00,2025-01-22T15:27:00-03:00,2,3,0,false,false,false,0,,true
PED000353,2025-01-31,MANHÃ,EQUIPE A,2025-01-31T11:07:00-03:00,2025-01-31T11:16:00-03:00,1,2,0,false,false,false,0,,true
PED000354,2025-01-29,MANHÃ,EQUIPE A,2025-01-29T11:38:00-03:00,2025-01-29T12:11:00-03:00,2,3,0,true,false,false,0,,true
PED000355,2025-01-28,MANHÃ,EQUIPE A,2025-01-28T09:11:00-03:00,2025-01-28T09:34:00-03:00,3,3,0,true,false,false,0,,true
PED000356,2025-01-28,TARDE,EQUIPE B,2025-01-28T16:03:00-03:00,2025-01-28T16:12:00-03:00,1,1,0,false,false,false,0,,true
PED000357,2025-01-21,MANHÃ,EQUIPE A,2025-01-21T07:25:00-03:00,2025-01-21T08:01:00-03:00,4,11,0,false,false,false,0,,true
PED000359,2025-01-21,TARDE,EQUIPE B,2025-01-21T14:35:00-03:00,2025-01-21T15:06:00-03:00,1,1,0,false,true,false,0,Substituição de item,true
PED000360,2025-01-17,MANHÃ,EQUIPE A,2025-01-17T09:01:00-03:00,2025-01-17T09:16:00-03:00,2,3,0,false,false,false,0,,true
PED000361,2025-01-08,TARDE,EQUIPE B,2025-01-08T14:47:00-03:00,2025-01-08T15:05:00-03:00,2,2,0,true,false,false,0,,true
PED000362,2025-01-27,MANHÃ,EQUIPE A,2025-01-27T08:33:00-03:00,2025-01-27T08:48:00-03:00,3,3,0,false,false,false,0,,true
PED000363,2025-01-22,MANHÃ,EQUIPE A,2025-01-22T11:18:00-03:00,2025-01-22T11:36:00-03:00,1,1,0,false,false,false,0,,false
PED000364,2025-01-30,MANHÃ,EQUIPE A,2025-01-30T08:55:00-03:00,2025-01-30T09:17:00-03:00,2,2,0,false,false,false,0,,true
