pedido_id,cliente_id,data_pedido,canal_venda,campanha_id,vendedor_id,status,valor_bruto_produtos,desconto_itens,desconto_pedido,frete_cobrado,frete_pago,taxa_pagamento,comissao,impostos_venda,data_prometida,data_expedicao,transportadora,urgente
PED000109,CLI000755,2025-01-20T14:12:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,566.87,46.91,7.61,1.78,31.37,18.89,0.0,38.43,2025-01-21T18:00:00-03:00,2025-01-21T12:30:00-03:00,Rápido Sul,false
PED000110,CLI002838,2025-01-14T11:42:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,433.57,48.2,3.15,2.24,23.03,10.59,0.0,28.67,2025-01-15T18:00:00-03:00,2025-01-15T07:22:00-03:00,Eixo Cargo,false
PED000111,CLI001452,2025-01-06T11:58:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,120.14,9.57,1.46,9.13,18.3,3.15,0.0,8.18,2025-01-07T18:00:00-03:00,2025-01-07T10:33:00-03:00,Eixo Cargo,false
PED000112,CLI004019,2025-01-31T11:49:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,405.96,37.97,5.27,1.66,32.51,10.39,0.0,27.2,2025-02-03T18:00:00-03:00,2025-02-03T08:51:00-03:00,Rápido Sul,false
PED000113,CLI001292,2025-01-20T17:49:00-03:00,ECOMMERCE,SEA-202501,,DEVOLVIDO_PARCIAL,270.39,16.72,5.37,11.51,31.1,6.93,0.0,18.62,2025-01-21T18:00:00-03:00,2025-01-21T12:18:00-03:00,Rápido Sul,false
PED000114,CLI003588,2025-01-22T11:38:00-03:00,ECOMMERCE,,,CONCLUÍDO,796.85,84.04,8.02,1.61,19.55,20.14,0.0,52.86,2025-01-23T18:00:00-03:00,2025-01-23T14:26:00-03:00,Expresso Interior,false
PED000115,CLI002976,2025-01-16T13:42:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,156.75,21.25,0.79,5.5,14.69,4.81,0.0,10.1,2025-01-17T18:00:00-03:00,2025-01-17T08:34:00-03:00,Rápido Sul,false
PED000116,CLI001665,2025-01-28T11:32:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,145.2,12.81,3.11,11.04,25.8,3.95,0.0,9.7,2025-01-29T18:00:00-03:00,2025-01-29T07:53:00-03:00,Expresso Interior,false
PED000117,CLI003010,2025-01-20T10:08:00-03:00,ECOMMERCE,,,CONCLUÍDO,170.83,10.67,0.02,6.6,14.76,6.64,0.0,12.01,2025-01-21T18:00:00-03:00,2025-01-22T15:01:00-03:00,Eixo Cargo,false
PED000118,CLI000443,2025-01-14T18:18:00-03:00,ECOMMERCE,,,CONCLUÍDO,172.97,20.94,0.32,8.83,20.3,4.11,0.0,11.38,2025-01-15T18:00:00-03:00,2025-01-15T12:07:00-03:00,Expresso Interior,false
PED000119,CLI001464,2025-01-09T11:56:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,57.41,3.79,0.04,10.38,23.48,1.7,0.0,4.02,2025-01-10T18:00:00-03:00,2025-01-10T14:22:00-03:00,Rápido Sul,false
PED000120,CLI002603,2025-01-08T11:32:00-03:00,ECOMMERCE,,,CONCLUÍDO,344.81,37.29,5.84,1.84,20.39,7.91,0.0,22.63,2025-01-09T18:00:00-03:00,2025-01-09T10:16:00-03:00,Eixo Cargo,false
PED000121,CLI003282,2025-01-28T13:44:00-03:00,ECOMMERCE,,,CONCLUÍDO,590.09,46.01,10.35,1.92,23.88,16.63,0.0,40.03,2025-01-29T18:00:00-03:00,2025-01-29T15:14:00-03:00,Rápido Sul,false
PED000122,CLI004091,2025-01-29T08:44:00-03:00,ECOMMERCE,,,CONCLUÍDO,525.54,64.99,3.55,1.43,18.05,14.47,0.0,34.28,2025-01-30T18:00:00-03:00,2025-01-30T09:36:00-03:00,Expresso Interior,false
PED000123,CLI001803,2025-01-22T15:17:00-03:00,ECOMMERCE,,,DEVOLVIDO_PARCIAL,93.13,9.22,0.51,6.85,14.58,2.73,0.0,6.26,2025-01-23T18:00:00-03:00,2025-01-23T08:00:00-03:00,Rota Nacional,false
PED000124,CLI002264,2025-01-29T09:01:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,230.88,20.34,1.24,6.73,15.28,6.4,0.0,15.7,2025-01-30T18:00:00-03:00,2025-01-30T13:41:00-03:00,Rápido Sul,false
PED000125,CLI003122,2025-01-23T13:14:00-03:00,ECOMMERCE,,,CONCLUÍDO,348.7,22.31,7.3,1.32,15.42,7.62,0.0,23.93,2025-01-24T18:00:00-03:00,2025-01-24T09:26:00-03:00,Rápido Sul,false
PED000126,CLI001250,2025-01-06T19:35:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,206.5,19.2,0.68,5.1,14.64,5.09,0.0,14.0,2025-01-07T18:00:00-03:00,2025-01-08T10:59:00-03:00,Expresso Interior,false
PED000127,CLI003769,2025-01-28T17:25:00-03:00,ECOMMERCE,,,CONCLUÍDO,388.51,33.78,2.64,1.65,27.16,13.38,0.0,26.41,2025-01-29T18:00:00-03:00,2025-01-29T09:30:00-03:00,Eixo Cargo,false
PED000128,CLI000443,2025-01-27T11:18:00-03:00,ECOMMERCE,,,CONCLUÍDO,126.6,6.48,1.2,9.4,19.05,3.53,0.0,8.92,2025-01-28T18:00:00-03:00,2025-01-28T11:16:00-03:00,Rápido Sul,false
PED000129,CLI003722,2025-01-30T16:21:00-03:00,ECOMMERCE,,,CONCLUÍDO,417.51,25.93,6.58,2.82,47.67,14.62,0.0,28.88,2025-01-31T18:00:00-03:00,2025-01-31T12:02:00-03:00,Rota Nacional,false
PED000130,CLI000507,2025-01-21T15:40:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,380.47,38.23,9.04,1.73,23.52,9.09,0.0,24.99,2025-01-22T18:00:00-03:00,2025-01-22T07:33:00-03:00,Rápido Sul,false
PED000131,CLI001371,2025-01-06T19:33:00-03:00,ECOMMERCE,,,CONCLUÍDO,266.42,15.64,4.66,8.42,16.3,6.37,0.0,18.46,2025-01-07T18:00:00-03:00,2025-01-07T09:10:00-03:00,Expresso Interior,false
PED000132,CLI001770,2025-01-23T16:44:00-03:00,ECOMMERCE,,,CONCLUÍDO,363.25,25.64,2.1,1.0,15.95,9.82,0.0,25.16,2025-01-24T18:00:00-03:00,2025-01-24T08:59:00-03:00,Expresso Interior,false
PED000133,CLI001108,2025-01-27T09:34:00-03:00,ECOMMERCE,,,CONCLUÍDO,307.0,30.1,1.17,7.21,16.1,10.09,0.0,20.68,2025-01-28T18:00:00-03:00,2025-01-28T08:36:00-03:00,Rápido Sul,false
PED000134,CLI000507,2025-01-20T16:54:00-03:00,ECOMMERCE,,,CONCLUÍDO,68.48,4.14,1.08,5.42,20.06,2.47,0.0,4.74,2025-01-21T18:00:00-03:00,2025-01-21T07:56:00-03:00,Eixo Cargo,false
PED000135,CLI003122,2025-01-20T15:26:00-03:00,ECOMMERCE,,,CONCLUÍDO,407.75,41.73,3.72,1.3,17.2,14.24,0.0,27.17,2025-01-21T18:00:00-03:00,2025-01-21T15:38:00-03:00,Rota Nacional,false
PED000136,CLI002976,2025-01-30T17:53:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,246.67,22.79,3.55,6.85,15.16,6.29,0.0,16.52,2025-01-31T18:00:00-03:00,2025-01-31T15:27:00-03:00,Rápido Sul,false
PED000137,CLI001108,2025-01-17T17:42:00-03:00,ECOMMERCE,,,DEVOLVIDO_PARCIAL,384.65,34.0,5.33,1.05,17.27,12.08,0.0,25.9,2025-01-20T18:00:00-03:00,2025-01-20T11:31:00-03:00,Eixo Cargo,false
PED000138,CLI000452,2025-01-31T12:34:00-03:00,ECOMMERCE,,,CONCLUÍDO,615.91,46.92,8.74,2.28,37.99,22.18,0.0,42.02,2025-02-03T18:00:00-03:00,2025-02-03T09:15:00-03:00,Rota Nacional,false
PED000139,CLI003751,2025-01-17T10:46:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,229.82,21.05,0.91,8.81,23.56,7.41,0.0,15.59,2025-01-20T18:00:00-03:00,2025-01-22T15:15:00-03:00,Expresso Interior,false
PED000140,CLI003770,2025-01-09T10:48:00-03:00,ECOMMERCE,,,CONCLUÍDO,453.3,27.22,1.65,2.88,29.58,14.18,0.0,31.83,2025-01-10T18:00:00-03:00,2025-01-10T10:10:00-03:00,Expresso Interior,false
PED000141,CLI003770,2025-01-10T09:32:00-03:00,ECOMMERCE,,,CONCLUÍDO,1436.92,109.5,11.02,4.31,48.44,37.19,0.0,98.73,2025-01-13T18:00:00-03:00,2025-01-13T09:39:00-03:00,Rota Nacional,false
PED000142,CLI001371,2025-01-22T19:28:00-03:00,ECOMMERCE,,,CONCLUÍDO,1177.6,102.12,8.17,1.98,22.93,38.05,0.0,80.05,2025-01-23T18:00:00-03:00,2025-01-23T07:43:00-03:00,Eixo Cargo,false
PED000143,CLI003034,2025-01-29T08:04:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,202.77,15.7,3.87,6.67,20.5,6.35,0.0,13.74,2025-01-30T18:00:00-03:00,2025-02-03T12:08:00-03:00,Rápido Sul,false
PED000144,CLI001993,2025-01-17T16:52:00-03:00,ECOMMERCE,,,CONCLUÍDO,442.22,36.51,8.32,1.85,22.28,9.64,0.0,29.8,2025-01-20T18:00:00-03:00,2025-01-21T10:45:00-03:00,Rápido Sul,false
PED000145,CLI001993,2025-01-13T09:46:00-03:00,ECOMMERCE,,,CONCLUÍDO,82.52,10.57,2.01,10.13,19.13,1.66,0.0,5.25,2025-01-14T18:00:00-03:00,2025-01-14T08:25:00-03:00,Rota Nacional,false
PED000146,CLI003679,2025-01-28T10:55:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,503.94,41.16,1.22,1.0,17.71,19.16,0.0,34.62,2025-01-29T18:00:00-03:00,2025-01-29T10:44:00-03:00,Rota Nacional,false
PED000147,CLI001816,2025-01-22T16:51:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,664.47,49.12,2.69,3.17,37.84,20.88,0.0,45.95,2025-01-23T18:00:00-03:00,2025-01-23T11:32:00-03:00,Rota Nacional,false
PED000148,CLI003588,2025-01-22T10:32:00-03:00,ECOMMERCE,,,CONCLUÍDO,765.95,75.06,16.89,1.55,17.66,28.02,0.0,50.55,2025-01-23T18:00:00-03:00,2025-01-23T09:55:00-03:00,Expresso Interior,false
PED000149,CLI001123,2025-01-09T12:17:00-03:00,ECOMMERCE,,,CONCLUÍDO,247.31,14.99,2.01,6.64,24.78,6.66,0.0,17.27,2025-01-10T18:00:00-03:00,2025-01-10T15:38:00-03:00,Eixo Cargo,false
PED000150,CLI001464,2025-01-06T10:23:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,866.63,94.98,10.41,2.56,37.83,18.96,0.0,57.09,2025-01-07T18:00:00-03:00,2025-01-07T10:13:00-03:00,Expresso Interior,false
PED000151,CLI001461,2025-01-10T10:02:00-03:00,ECOMMERCE,,,CONCLUÍDO,118.6,10.87,1.72,5.91,14.67,2.91,0.0,7.95,2025-01-13T18:00:00-03:00,2025-01-13T16:04:00-03:00,Rápido Sul,false
PED000152,CLI000691,2025-01-27T08:32:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,138.66,8.61,3.41,6.7,22.86,5.02,0.0,9.5,2025-01-28T18:00:00-03:00,2025-01-28T11:15:00-03:00,Rápido Sul,false
PED000153,CLI000443,2025-01-14T15:24:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-15T18:00:00-03:00,,Rápido Sul,false
PED000154,CLI000912,2025-01-20T09:47:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,104.35,9.2,0.9,16.46,32.07,3.48,0.0,7.07,2025-01-21T18:00:00-03:00,2025-01-22T08:35:00-03:00,Eixo Cargo,false
PED000155,CLI003588,2025-01-22T10:29:00-03:00,ECOMMERCE,,,CONCLUÍDO,481.82,51.01,5.98,1.64,17.98,10.25,0.0,31.86,2025-01-23T18:00:00-03:00,2025-01-23T08:04:00-03:00,Rota Nacional,false
PED000156,CLI000825,2025-01-16T18:56:00-03:00,ECOMMERCE,,,CONCLUÍDO,392.25,50.04,7.24,1.05,20.3,10.63,0.0,25.12,2025-01-17T18:00:00-03:00,2025-01-17T11:43:00-03:00,Rota Nacional,false
PED000157,CLI003835,2025-01-06T11:23:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,323.45,22.91,7.43,5.54,16.5,10.86,0.0,21.98,2025-01-07T18:00:00-03:00,2025-01-07T13:47:00-03:00,Eixo Cargo,false
PED000158,CLI000995,2025-01-13T11:10:00-03:00,ECOMMERCE,,,CONCLUÍDO,502.92,28.44,4.66,1.52,15.68,12.82,0.0,35.24,2025-01-14T18:00:00-03:00,2025-01-14T10:41:00-03:00,Rápido Sul,false
PED000159,CLI002603,2025-01-09T17:50:00-03:00,ECOMMERCE,,,CONCLUÍDO,272.92,23.5,5.96,10.25,20.56,9.8,0.0,18.26,2025-01-10T18:00:00-03:00,2025-01-10T09:12:00-03:00,Eixo Cargo,false
PED000160,CLI002644,2025-01-24T14:41:00-03:00,ECOMMERCE,,,CONCLUÍDO,209.96,22.22,3.3,6.88,16.96,5.58,0.0,13.83,2025-01-27T18:00:00-03:00,2025-01-27T09:33:00-03:00,Rota Nacional,false
PED000161,CLI001974,2025-01-09T17:48:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,501.04,29.59,0.28,1.28,18.16,12.94,0.0,35.34,2025-01-10T18:00:00-03:00,2025-01-10T12:12:00-03:00,Rota Nacional,false
PED000162,CLI001452,2025-01-29T09:13:00-03:00,ECOMMERCE,,,CONCLUÍDO,812.68,71.07,16.16,1.83,23.79,17.8,0.0,54.41,2025-01-30T18:00:00-03:00,2025-02-03T07:54:00-03:00,Rápido Sul,false
PED000163,CLI003059,2025-01-28T08:02:00-03:00,ECOMMERCE,,,CONCLUÍDO,172.83,16.56,1.43,10.83,23.97,4.18,0.0,11.61,2025-01-29T18:00:00-03:00,2025-01-29T07:44:00-03:00,Eixo Cargo,false
PED000164,CLI003722,2025-01-24T08:23:00-03:00,ECOMMERCE,,,CONCLUÍDO,265.43,28.46,3.84,22.57,49.47,7.73,0.0,17.48,2025-01-27T18:00:00-03:00,2025-01-27T09:52:00-03:00,Rota Nacional,false
PED000165,CLI001292,2025-01-29T17:02:00-03:00,ECOMMERCE,,,CONCLUÍDO,600.27,50.28,2.99,2.12,38.62,16.01,0.0,41.03,2025-01-30T18:00:00-03:00,2025-01-31T16:11:00-03:00,Rápido Sul,false
PED000166,CLI002879,2025-01-20T14:03:00-03:00,ECOMMERCE,,,CONCLUÍDO,499.06,56.15,10.01,1.72,19.03,11.23,0.0,32.47,2025-01-21T18:00:00-03:00,2025-01-21T16:54:00-03:00,Expresso Interior,false
PED000167,CLI001461,2025-01-16T19:52:00-03:00,ECOMMERCE,,,CONCLUÍDO,580.32,53.05,9.7,1.68,17.71,16.67,0.0,38.82,2025-01-17T18:00:00-03:00,2025-01-17T09:58:00-03:00,Rota Nacional,false
PED000168,CLI001297,2025-01-13T11:55:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,412.02,26.24,9.65,1.22,23.04,13.32,0.0,28.21,2025-01-14T18:00:00-03:00,2025-01-14T09:50:00-03:00,Rota Nacional,false
PED000169,CLI003122,2025-01-27T08:51:00-03:00,ECOMMERCE,,,CONCLUÍDO,407.13,20.96,4.4,1.59,17.02,9.35,0.0,28.63,2025-01-28T18:00:00-03:00,2025-01-28T09:58:00-03:00,Rápido Sul,false
PED000170,CLI000530,2025-01-16T09:55:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,1217.71,140.85,19.01,4.79,45.04,38.01,0.0,79.34,2025-01-17T18:00:00-03:00,2025-01-17T11:43:00-03:00,Expresso Interior,false
PED000171,CLI002352,2025-01-29T14:23:00-03:00,ECOMMERCE,,,CONCLUÍDO,39.84,3.41,0.42,4.68,14.57,0.97,0.0,2.7,2025-01-30T18:00:00-03:00,2025-01-30T13:49:00-03:00,Eixo Cargo,false
PED000172,CLI001665,2025-01-14T15:51:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,571.18,47.74,9.13,1.97,28.34,19.6,0.0,38.57,2025-01-15T18:00:00-03:00,2025-01-15T10:01:00-03:00,Expresso Interior,false
PED000173,CLI001020,2025-01-13T16:13:00-03:00,ECOMMERCE,,,CONCLUÍDO,57.16,3.13,0.1,5.46,18.03,1.64,0.0,4.04,2025-01-14T18:00:00-03:00,2025-01-14T08:01:00-03:00,Rota Nacional,false
PED000174,CLI001593,2025-01-13T17:11:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,867.33,62.2,3.09,1.7,19.46,21.95,0.0,60.15,2025-01-14T18:00:00-03:00,2025-01-14T12:16:00-03:00,Rápido Sul,false
PED000175,CLI001993,2025-01-31T14:49:00-03:00,ECOMMERCE,,,CONCLUÍDO,115.65,7.62,1.9,8.57,19.26,3.71,0.0,7.96,2025-02-03T18:00:00-03:00,2025-02-03T10:23:00-03:00,Eixo Cargo,false
PED000176,CLI002644,2025-01-21T11:59:00-03:00,ECOMMERCE,,,CONCLUÍDO,136.29,15.52,1.65,3.84,15.15,4.7,0.0,8.93,2025-01-22T18:00:00-03:00,2025-01-22T11:57:00-03:00,Eixo Cargo,false
PED000177,CLI004091,2025-01-09T11:34:00-03:00,ECOMMERCE,,,CONCLUÍDO,207.96,16.0,3.88,7.62,14.21,6.5,0.0,14.11,2025-01-10T18:00:00-03:00,2025-01-10T07:43:00-03:00,Eixo Cargo,false
PED000178,CLI003576,2025-01-17T08:03:00-03:00,ECOMMERCE,,,CONCLUÍDO,135.87,9.7,0.49,6.63,14.13,4.54,0.0,9.43,2025-01-20T18:00:00-03:00,2025-01-20T10:49:00-03:00,Expresso Interior,false
PED000179,CLI001770,2025-01-23T11:14:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,440.95,23.25,8.11,1.68,16.82,9.72,0.0,30.72,2025-01-24T18:00:00-03:00,2025-01-24T10:50:00-03:00,Rápido Sul,false
PED000180,CLI001371,2025-01-16T08:07:00-03:00,ECOMMERCE,,,CONCLUÍDO,340.84,16.61,6.93,1.94,18.34,11.15,0.0,23.8,2025-01-17T18:00:00-03:00,2025-01-17T15:56:00-03:00,Rota Nacional,false
PED000181,CLI004142,2025-01-21T13:14:00-03:00,ECOMMERCE,,,CONCLUÍDO,208.92,20.87,0.18,6.34,16.96,5.78,0.0,14.09,2025-01-22T18:00:00-03:00,2025-01-22T13:54:00-03:00,Rápido Sul,false
PED000182,CLI000270,2025-01-24T11:42:00-03:00,ECOMMERCE,,,CONCLUÍDO,293.57,14.94,2.23,8.62,19.82,7.83,0.0,20.73,2025-01-27T18:00:00-03:00,2025-01-27T07:34:00-03:00,Expresso Interior,false
PED000183,CLI003282,2025-01-30T10:15:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-31T18:00:00-03:00,,Expresso Interior,false
PED000184,CLI003246,2025-01-09T19:36:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,293.6,23.42,1.38,11.32,22.92,9.33,0.0,20.16,2025-01-10T18:00:00-03:00,2025-01-10T08:53:00-03:00,Expresso Interior,false
PED000185,CLI000452,2025-01-28T13:11:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,421.5,35.89,6.18,3.42,37.01,11.99,0.0,28.46,2025-01-29T18:00:00-03:00,2025-01-30T13:33:00-03:00,Expresso Interior,false
PED000186,CLI003034,2025-01-30T08:19:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,673.16,55.45,16.54,2.3,22.19,18.91,0.0,45.09,2025-01-31T18:00:00-03:00,2025-01-31T08:01:00-03:00,Expresso Interior,false
PED000187,CLI003770,2025-01-21T19:27:00-03:00,ECOMMERCE,,,CONCLUÍDO,94.91,8.03,2.08,7.27,24.3,2.43,0.0,6.36,2025-01-22T18:00:00-03:00,2025-01-22T14:16:00-03:00,Rápido Sul,false
PED000188,CLI000909,2025-01-31T12:11:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,306.71,35.95,1.22,10.52,21.24,11.2,0.0,20.22,2025-02-03T18:00:00-03:00,2025-02-03T12:09:00-03:00,Rápido Sul,false
PED000189,CLI003769,2025-01-24T16:36:00-03:00,ECOMMERCE,,,CONCLUÍDO,100.71,8.77,2.35,10.01,23.33,3.6,0.0,6.72,2025-01-27T18:00:00-03:00,2025-01-27T08:01:00-03:00,Rápido Sul,false
PED000190,CLI001803,2025-01-17T19:34:00-03:00,ECOMMERCE,,,CONCLUÍDO,271.03,30.94,0.21,8.32,15.84,5.6,0.0,17.99,2025-01-20T18:00:00-03:00,2025-01-20T16:39:00-03:00,Expresso Interior,false
PED000191,CLI000119,2025-01-30T18:00:00-03:00,ECOMMERCE,,,CONCLUÍDO,136.1,10.2,1.6,4.57,18.1,5.12,0.0,9.32,2025-01-31T18:00:00-03:00,2025-01-31T08:14:00-03:00,Expresso Interior,false
PED000192,CLI001168,2025-01-17T14:25:00-03:00,ECOMMERCE,,,CONCLUÍDO,385.3,33.73,1.01,1.81,16.5,14.37,0.0,26.29,2025-01-20T18:00:00-03:00,2025-01-20T11:42:00-03:00,Eixo Cargo,false
PED000193,CLI004129,2025-01-29T11:34:00-03:00,ECOMMERCE,SOC-202501,,DEVOLVIDO_PARCIAL,289.02,35.84,0.15,8.77,16.02,9.79,0.0,18.98,2025-01-30T18:00:00-03:00,2025-01-30T09:29:00-03:00,Rota Nacional,false
PED000194,CLI003835,2025-01-23T09:39:00-03:00,ECOMMERCE,,,CONCLUÍDO,705.62,55.48,11.55,1.12,18.46,20.65,0.0,47.89,2025-01-24T18:00:00-03:00,2025-01-24T08:07:00-03:00,Rápido Sul,false
PED000195,CLI001452,2025-01-06T12:53:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,1493.64,160.44,36.71,2.43,30.12,53.5,0.0,97.24,2025-01-07T18:00:00-03:00,2025-01-07T13:47:00-03:00,Rápido Sul,false
PED000196,CLI003965,2025-01-10T15:03:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,218.0,14.33,0.15,7.68,29.66,7.67,0.0,15.26,2025-01-13T18:00:00-03:00,2025-01-13T10:43:00-03:00,Expresso Interior,false
PED000197,CLI001123,2025-01-09T18:27:00-03:00,ECOMMERCE,,,CONCLUÍDO,310.94,28.3,0.75,13.29,24.31,10.84,0.0,21.14,2025-01-10T18:00:00-03:00,2025-01-10T13:15:00-03:00,Eixo Cargo,false
PED000198,CLI003599,2025-01-29T13:02:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,69.18,5.89,1.44,4.09,13.66,1.99,0.0,4.64,2025-01-30T18:00:00-03:00,2025-01-30T13:33:00-03:00,Rota Nacional,false
PED000199,CLI001743,2025-01-28T11:42:00-03:00,ECOMMERCE,,,CONCLUÍDO,824.55,47.43,3.03,1.38,27.13,24.49,0.0,58.06,2025-01-29T18:00:00-03:00,2025-01-29T08:53:00-03:00,Eixo Cargo,false
PED000200,CLI003599,2025-01-31T11:24:00-03:00,ECOMMERCE,,,CONCLUÍDO,316.87,33.65,0.54,7.63,15.21,11.21,0.0,21.2,2025-02-03T18:00:00-03:00,2025-02-03T13:31:00-03:00,Expresso Interior,false
PED000201,CLI003175,2025-01-15T17:05:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,123.45,11.33,0.33,5.28,14.29,3.89,0.0,8.38,2025-01-16T18:00:00-03:00,2025-01-16T08:53:00-03:00,Rota Nacional,false
PED000202,CLI003588,2025-01-22T10:51:00-03:00,ECOMMERCE,,,CONCLUÍDO,174.07,18.79,0.01,6.39,14.63,4.85,0.0,11.65,2025-01-23T18:00:00-03:00,2025-01-23T11:21:00-03:00,Rápido Sul,false
PED000203,CLI001452,2025-01-22T14:17:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,459.22,33.97,3.36,2.39,21.79,11.28,0.0,31.64,2025-01-23T18:00:00-03:00,2025-01-23T15:23:00-03:00,Eixo Cargo,false
PED000204,CLI001371,2025-01-17T15:15:00-03:00,ECOMMERCE,,,CONCLUÍDO,413.5,52.41,3.81,1.24,15.39,9.36,0.0,26.8,2025-01-20T18:00:00-03:00,2025-01-21T14:41:00-03:00,Eixo Cargo,false
PED000205,CLI000966,2025-01-27T11:32:00-03:00,ECOMMERCE,,,CONCLUÍDO,1203.81,126.93,17.54,2.51,31.71,25.98,0.0,79.45,2025-01-28T18:00:00-03:00,2025-01-28T09:17:00-03:00,Rota Nacional,false
PED000206,CLI002498,2025-01-23T15:03:00-03:00,ECOMMERCE,,,CONCLUÍDO,133.76,12.81,0.7,8.64,19.05,3.25,0.0,9.02,2025-01-24T18:00:00-03:00,2025-01-24T13:35:00-03:00,Rota Nacional,false
PED000207,CLI000825,2025-01-20T11:26:00-03:00,ECOMMERCE,,,CONCLUÍDO,319.96,26.39,4.21,9.03,20.29,8.53,0.0,21.7,2025-01-21T18:00:00-03:00,2025-01-21T11:41:00-03:00,Eixo Cargo,false
PED000208,CLI001968,2025-01-28T18:10:00-03:00,ECOMMERCE,SOC-202501,,CONCLUÍDO,201.78,15.4,3.22,10.54,23.9,6.89,0.0,13.74,2025-01-29T18:00:00-03:00,2025-01-30T09:52:00-03:00,Eixo Cargo,false
PED000209,CLI003771,2025-01-30T16:04:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,906.79,60.63,10.4,1.0,17.7,27.39,0.0,62.68,2025-01-31T18:00:00-03:00,2025-01-31T15:29:00-03:00,Eixo Cargo,false
PED000210,CLI003175,2025-01-16T17:44:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,442.44,30.63,5.18,1.77,17.55,16.16,0.0,30.5,2025-01-17T18:00:00-03:00,2025-01-17T10:32:00-03:00,Eixo Cargo,false
PED000211,CLI003568,2025-01-29T13:38:00-03:00,ECOMMERCE,,,CONCLUÍDO,218.7,19.65,3.58,14.0,34.07,5.53,0.0,14.66,2025-01-30T18:00:00-03:00,2025-01-30T14:50:00-03:00,Rápido Sul,false
PED000212,CLI002051,2025-01-29T08:31:00-03:00,ECOMMERCE,INF-202501,,CONCLUÍDO,472.39,46.42,8.13,2.28,20.96,13.14,0.0,31.34,2025-01-30T18:00:00-03:00,2025-01-30T15:03:00-03:00,Rápido Sul,false
PED000213,CLI003576,2025-01-22T08:52:00-03:00,ECOMMERCE,,,CONCLUÍDO,626.29,51.93,12.1,1.59,16.05,15.89,0.0,42.17,2025-01-23T18:00:00-03:00,2025-01-23T10:56:00-03:00,Eixo Cargo,false
PED000214,CLI001816,2025-01-22T18:37:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,441.78,43.18,4.55,2.3,34.15,14.07,0.0,29.55,2025-01-23T18:00:00-03:00,2025-01-23T07:52:00-03:00,Rápido Sul,false
PED000215,CLI000893,2025-01-27T10:38:00-03:00,ECOMMERCE,SEA-202501,,CONCLUÍDO,156.0,16.37,2.07,12.14,24.38,4.38,0.0,10.32,2025-01-28T18:00:00-03:00,2025-01-28T08:57:00-03:00,Eixo Cargo,false
PED000216,CLI001292,2025-01-20T19:50:00-03:00,ECOMMERCE,SEA-202501,,DEVOLVIDO_PARCIAL,315.93,27.66,7.82,13.2,34.92,11.22,0.0,21.03,2025-01-21T18:00:00-03:00,2025-01-21T11:47:00-03:00,Expresso Interior,false
