pedido_id,produto_id,quantidade,preco_unitario_bruto,desconto_item,custo_unitario_historico,quantidade_cancelada
PED000222,PRD0003,1,169.14,11.53,94.97,0
PED000223,PRD0012,1,198.74,21.92,112.88,0
PED000224,PRD0164,1,12.11,1.04,,0
PED000224,PRD0001,1,95.12,8.0,58.81,0
PED000225,PRD0036,1,115.13,9.04,63.44,0
PED000225,PRD0033,1,203.32,15.13,114.18,0
PED000226,PRD0002,1,124.25,8.02,72.73,0
PED000226,PRD0045,1,112.33,10.35,65.56,0
PED000226,PRD0006,2,158.33,25.72,81.96,0
PED000227,PRD0001,6,101.81,47.81,59.16,0
PED000227,PRD0003,1,154.76,12.69,99.36,0
PED000227,PRD0008,1,182.57,9.82,106.71,0
PED000227,PRD0144,1,17.27,0.95,10.54,0
PED000228,PRD0009,1,157.79,11.47,101.88,0
PED000228,PRD0006,1,140.92,9.88,82.65,0
PED000229,PRD0002,1,127.03,13.81,75.33,0
PED000229,PRD0007,1,106.07,8.11,62.18,0
PED000229,PRD0003,1,169.73,15.0,98.47,0
PED000230,PRD0001,1,95.23,9.16,60.19,0
PED000231,PRD0051,3,120.02,33.16,68.67,0
PED000231,PRD0047,1,144.96,9.72,75.99,0
PED000231,PRD0009,1,169.03,14.83,99.74,0
PED000232,PRD0022,1,121.28,9.52,69.93,0
PED000232,PRD0001,1,97.53,5.13,57.11,0
PED000232,PRD0015,2,197.87,31.06,124.07,0
PED000232,PRD0165,1,17.62,1.07,10.67,0
PED000233,PRD0002,1,135.29,12.07,75.54,0
PED000233,PRD0045,2,110.24,14.62,66.23,0
PED000233,PRD0003,1,159.57,13.13,97.57,0
PED000233,PRD0001,1,96.04,6.44,57.1,0
PED000233,PRD0021,1,123.78,11.11,71.3,0
PED000234,PRD0005,3,174.99,29.75,97.55,0
PED000234,PRD0108,1,99.08,5.49,44.03,0
PED000234,PRD0006,1,142.06,9.53,84.46,0
PED000235,PRD0001,2,97.41,16.07,60.12,0
PED000235,PRD0050,1,151.04,16.12,91.2,0
PED000235,PRD0041,1,167.35,14.86,99.52,0
PED000235,PRD0097,1,66.28,4.83,27.92,0
PED000236,PRD0011,3,123.66,36.84,65.15,0
PED000237,PRD0002,1,134.28,11.81,72.96,0
PED000237,PRD0030,1,173.72,12.93,103.97,0
PED000238,PRD0004,1,155.82,18.09,88.33,0
PED000238,PRD0007,1,111.83,12.12,63.6,0
PED000239,PRD0034,6,194.49,102.04,114.55,0
PED000239,PRD0001,1,99.78,10.48,57.81,0
PED000240,PRD0163,1,20.11,1.41,12.67,0
PED000240,PRD0001,1,97.22,7.2,60.03,0
PED000241,PRD0018,2,102.45,14.82,59.35,0
PED000242,PRD0007,1,105.88,10.76,61.79,0
PED000243,PRD0027,1,211.88,11.25,132.6,0
PED000243,PRD0005,1,165.3,10.08,99.14,0
PED000243,PRD0042,1,192.61,9.73,120.86,0
PED000243,PRD0029,1,166.52,7.42,94.14,0
PED000244,PRD0007,1,112.8,9.16,60.89,0
PED000245,PRD0050,3,150.5,42.4,91.49,0
PED000245,PRD0023,1,227.29,21.47,135.58,0
PED000245,PRD0009,1,155.95,15.74,97.9,0
PED000246,PRD0013,1,190.59,20.49,113.45,0
PED000246,PRD0011,1,123.57,10.06,66.61,0
PED000246,PRD0038,3,203.49,66.42,121.37,0
PED000246,PRD0061,1,111.55,12.87,64.39,0
PED000247,PRD0001,1,101.6,10.67,58.11,0
PED000248,PRD0016,1,0.0,0.0,0.0,1
PED000248,PRD0001,3,0.0,0.0,0.0,3
PED000248,PRD0004,4,0.0,0.0,0.0,4
PED000249,PRD0127,1,56.88,4.28,32.09,0
PED000249,PRD0001,1,93.33,7.51,57.88,0
PED000249,PRD0088,2,59.17,11.53,24.56,0
PED000250,PRD0002,1,129.28,9.1,74.06,0
PED000250,PRD0095,1,45.5,3.67,20.52,0
PED000250,PRD0007,2,104.33,19.69,62.96,0
PED000251,PRD0008,1,182.34,11.32,109.32,0
PED000251,PRD0017,1,208.19,11.11,123.09,0
PED000251,PRD0065,1,144.54,9.64,75.28,0
PED000251,PRD0007,1,104.48,6.52,61.25,0
PED000252,PRD0001,1,100.49,7.22,58.44,0
PED000253,PRD0001,1,92.06,9.61,57.67,0
PED000253,PRD0003,1,166.82,16.24,95.08,0
PED000253,PRD0019,1,211.33,25.69,115.68,0
PED000253,PRD0029,1,154.39,13.72,93.07,0
PED000254,PRD0025,1,134.42,6.12,80.09,0
PED000254,PRD0003,1,153.67,9.26,96.92,0
PED000254,PRD0165,2,19.17,1.95,10.67,0
PED000255,PRD0034,1,200.72,14.09,113.36,0
PED000255,PRD0144,1,18.53,1.13,10.4,0
PED000255,PRD0012,1,200.11,13.83,112.05,0
PED000256,PRD0002,1,136.95,6.64,75.48,0
PED000256,PRD0061,1,109.03,7.94,65.07,0
PED000257,PRD0030,1,155.56,11.57,103.65,0
PED000258,PRD0017,1,213.46,24.51,123.48,0
PED000258,PRD0015,1,197.58,20.95,125.53,0
PED000259,PRD0001,2,93.05,21.31,60.02,0
PED000259,PRD0010,1,131.87,16.94,81.74,0
PED000260,PRD0011,2,120.25,16.98,65.37,0
PED000260,PRD0099,1,63.43,3.74,30.54,0
PED000261,PRD0001,1,100.09,13.0,58.12,0
PED000261,PRD0035,1,177.06,22.85,99.94,0
PED000261,PRD0005,2,159.38,28.1,97.69,0
PED000262,PRD0009,1,170.67,15.94,100.51,0
PED000262,PRD0054,3,161.82,43.7,93.12,0
PED000262,PRD0005,1,166.15,13.81,101.82,0
PED000262,PRD0003,2,170.57,30.57,96.79,0
PED000263,PRD0057,1,144.91,11.18,82.86,0
PED000263,PRD0009,2,163.81,23.72,98.89,0
PED000263,PRD0010,1,129.39,9.04,81.04,0
PED000263,PRD0005,1,162.76,8.65,100.68,0
PED000264,PRD0001,1,92.36,5.36,59.96,0
PED000264,PRD0146,1,20.24,1.11,11.24,0
PED000264,PRD0003,1,171.4,8.58,98.64,0
PED000265,PRD0002,1,125.42,11.47,73.32,0
PED000265,PRD0046,1,101.09,10.42,54.04,0
PED000265,PRD0004,1,151.05,12.23,85.72,0
PED000266,PRD0011,1,125.44,10.93,65.75,0
PED000266,PRD0003,2,157.31,23.9,96.52,0
PED000266,PRD0005,1,175.01,16.44,101.61,0
PED000266,PRD0001,2,99.99,17.84,56.88,0
PED000266,PRD0040,1,207.18,13.47,118.46,0
PED000267,PRD0026,1,162.99,11.53,90.31,0
PED000267,PRD0005,1,173.22,14.33,100.86,0
PED000268,PRD0008,1,181.23,11.12,110.36,0
PED000268,PRD0076,1,159.61,12.06,81.37,0
PED000269,PRD0004,1,144.52,11.21,88.86,0
PED000269,PRD0008,1,185.06,12.95,110.82,0
PED000269,PRD0009,3,159.45,30.86,98.89,0
PED000269,PRD0019,1,211.76,16.38,115.75,0
PED000270,PRD0081,1,84.39,6.27,38.0,0
PED000270,PRD0002,1,129.75,10.29,73.65,0
PED000270,PRD0006,4,155.85,40.57,83.01,0
PED000271,PRD0021,4,129.15,59.97,72.33,0
PED000272,PRD0013,1,0.0,0.0,0.0,1
PED000272,PRD0015,1,0.0,0.0,0.0,1
PED000272,PRD0003,1,0.0,0.0,0.0,1
PED000273,PRD0001,1,96.81,11.42,59.01,0
PED000273,PRD0007,1,116.75,12.58,62.84,0
PED000273,PRD0003,1,167.87,18.12,96.2,0
PED000274,PRD0011,1,111.27,8.76,64.74,0
PED000274,PRD0069,1,87.74,6.61,49.8,0
PED000274,PRD0001,1,96.91,6.22,57.03,0
PED000275,PRD0137,2,41.94,4.6,26.15,0
PED000275,PRD0075,1,140.71,8.11,75.11,0
PED000276,PRD0002,3,122.52,33.19,72.74,0
PED000276,PRD0001,1,95.21,6.8,58.38,0
PED000276,PRD0131,1,42.04,2.43,26.54,0
PED000277,PRD0002,3,130.33,47.29,73.53,0
PED000277,PRD0010,2,133.59,28.4,80.63,0
PED000278,PRD0022,2,112.22,29.36,72.11,0
PED000278,PRD0001,1,99.8,9.2,57.78,0
PED000278,PRD0003,1,157.57,16.73,96.17,0
PED000279,PRD0048,1,78.71,4.89,46.49,0
PED000280,PRD0147,1,12.73,1.33,7.81,0
PED000281,PRD0002,1,135.95,15.75,76.44,0
PED000281,PRD0004,1,140.47,16.03,86.19,0
PED000281,PRD0006,1,154.02,18.26,85.38,0
PED000282,PRD0028,1,168.51,15.1,105.15,0
PED000283,PRD0021,1,114.6,7.65,72.53,0
PED000283,PRD0001,1,102.24,5.81,59.26,0
PED000283,PRD0049,1,80.23,5.14,43.05,0
PED000283,PRD0029,1,165.21,9.08,94.72,0
PED000284,PRD0053,2,128.76,25.13,67.41,0
PED000284,PRD0038,1,214.0,20.75,124.74,0
PED000284,PRD0045,1,118.15,9.67,64.55,0
PED000284,PRD0026,1,144.41,9.62,88.77,0
PED000285,PRD0018,1,0.0,0.0,0.0,1
PED000285,PRD0010,1,0.0,0.0,0.0,1
PED000285,PRD0004,1,0.0,0.0,0.0,1
PED000285,PRD0003,2,0.0,0.0,0.0,2
PED000286,PRD0018,2,95.28,13.31,57.36,0
PED000286,PRD0030,1,158.88,14.45,101.65,0
PED000286,PRD0005,1,173.61,18.21,97.09,0
PED000286,PRD0029,1,165.47,17.67,95.42,0
PED000286,PRD0001,1,98.21,6.74,57.0,0
PED000287,PRD0046,4,98.27,34.67,56.24,0
PED000288,PRD0060,1,0.0,0.0,0.0,1
PED000289,PRD0134,1,38.54,3.55,21.96,0
PED000289,PRD0007,1,110.49,8.56,61.43,0
PED000289,PRD0087,1,52.47,4.67,24.88,0
PED000290,PRD0039,2,123.62,20.55,70.51,0
PED000291,PRD0046,1,92.15,7.68,54.44,0
PED000291,PRD0013,1,203.6,24.48,114.41,0
PED000292,PRD0002,1,137.63,8.08,75.48,0
PED000293,PRD0025,1,146.46,12.73,84.87,0
PED000293,PRD0011,1,114.6,11.53,66.32,0
PED000293,PRD0015,1,192.09,15.31,120.78,0
PED000294,PRD0002,1,133.0,10.33,75.03,0
PED000294,PRD0008,1,186.91,17.76,112.38,0
PED000295,PRD0023,1,215.15,15.26,133.25,0
PED000296,PRD0001,1,102.15,5.48,57.39,0
PED000296,PRD0005,1,160.28,6.64,101.41,0
PED000297,PRD0028,1,187.71,14.13,102.01,0
PED000297,PRD0046,2,95.13,16.33,53.75,0
PED000297,PRD0005,2,161.29,28.54,102.67,0
PED000298,PRD0009,1,161.61,17.17,97.92,0
PED000298,PRD0056,1,117.82,9.67,65.58,0
PED000299,PRD0002,1,122.34,15.08,73.61,0
PED000300,PRD0021,1,129.13,7.16,71.21,0
PED000300,PRD0120,1,55.68,2.88,32.68,0
PED000301,PRD0094,1,67.34,8.08,31.98,0
PED000301,PRD0036,6,112.49,53.22,63.3,0
PED000301,PRD0005,1,153.64,12.35,101.18,0
PED000301,PRD0003,1,159.15,13.05,97.08,0
PED000302,PRD0001,1,93.2,9.1,58.5,0
PED000302,PRD0013,1,205.42,19.49,117.43,0
PED000302,PRD0005,1,157.39,15.32,102.69,0
PED000302,PRD0007,1,112.95,11.49,61.1,0
PED000303,PRD0005,1,167.51,12.23,101.5,0
PED000304,PRD0009,1,157.35,7.11,101.16,0
PED000304,PRD0005,1,161.71,8.8,100.49,0
PED000305,PRD0148,1,11.61,0.97,6.37,0
PED000306,PRD0001,1,91.5,6.79,59.01,0
PED000306,PRD0007,1,114.62,10.44,60.6,0
PED000306,PRD0056,2,113.18,16.5,64.15,0
PED000307,PRD0002,2,137.68,25.42,73.49,0
PED000308,PRD0008,1,184.35,13.5,109.21,0
PED000308,PRD0026,1,153.2,14.42,91.14,0
PED000308,PRD0005,1,164.2,15.39,98.99,0
PED000309,PRD0023,1,224.53,23.45,135.96,0
PED000310,PRD0016,1,150.49,13.19,88.18,0
PED000310,PRD0011,1,124.69,9.97,64.67,0
PED000310,PRD0004,1,152.01,13.86,84.13,0
PED000310,PRD0003,1,173.56,16.84,96.56,0
PED000311,PRD0002,3,128.11,26.41,74.13,0
PED000311,PRD0007,1,107.49,10.62,60.43,0
PED000311,PRD0005,1,162.43,13.99,100.71,0
PED000311,PRD0019,1,203.24,17.92,117.46,0
PED000312,PRD0002,3,130.7,41.38,73.09,0
PED000312,PRD0001,1,92.48,9.53,57.96,0
PED000312,PRD0005,2,164.0,30.3,102.61,0
PED000313,PRD0034,1,185.25,13.46,113.95,0
PED000313,PRD0011,2,113.49,16.86,66.38,0
PED000313,PRD0007,1,111.39,10.46,63.58,0
PED000313,PRD0003,1,164.81,13.84,98.53,0
PED000314,PRD0002,1,125.72,13.32,73.28,0
PED000314,PRD0001,2,104.25,22.47,59.5,0
PED000314,PRD0043,3,77.07,24.12,46.4,0
PED000315,PRD0001,1,94.34,4.17,59.44,0
PED000315,PRD0019,1,201.38,10.49,118.76,0
PED000315,PRD0056,1,123.95,7.08,65.36,0
PED000316,PRD0001,1,94.23,8.39,58.51,0
PED000316,PRD0018,1,101.63,10.7,59.87,0
PED000316,PRD0054,1,168.37,20.36,93.89,0
PED000317,PRD0011,1,110.94,5.65,64.91,0
PED000317,PRD0003,1,156.76,7.49,97.34,0
PED000318,PRD0022,1,119.56,11.52,72.63,0
PED000318,PRD0002,2,125.95,28.4,75.47,0
PED000318,PRD0001,1,100.05,10.58,57.44,0
PED000318,PRD0137,1,41.39,3.26,26.09,0
PED000319,PRD0055,1,76.48,3.61,38.54,0
PED000319,PRD0005,1,167.23,8.5,102.68,0
PED000320,PRD0002,1,127.32,8.36,76.92,0
PED000320,PRD0001,1,96.01,7.47,58.94,0
PED000320,PRD0032,1,136.92,10.61,74.98,0
PED000320,PRD0048,1,79.65,5.5,45.88,0
PED000321,PRD0004,5,152.24,66.43,87.89,0
PED000321,PRD0040,1,209.21,17.31,114.18,0
PED000322,PRD0001,3,92.43,17.19,56.96,0
PED000322,PRD0014,1,148.87,11.44,79.74,0
PED000323,PRD0025,1,141.9,15.38,83.24,0
PED000323,PRD0003,3,169.5,61.82,99.36,0
PED000324,PRD0109,1,0.0,0.0,0.0,1
PED000325,PRD0020,1,119.73,8.68,75.52,0
PED000325,PRD0011,2,124.16,17.06,66.11,0
PED000326,PRD0021,2,129.2,19.32,72.06,0
PED000326,PRD0017,1,231.88,21.84,122.65,0
PED000327,PRD0025,1,143.32,16.5,83.84,0
PED000327,PRD0106,1,60.28,6.78,30.17,0
PED000327,PRD0018,1,102.33,9.68,57.33,0
PED000328,PRD0062,1,107.64,10.36,62.96,0
PED000328,PRD0128,1,48.24,4.12,29.58,0
PED000328,PRD0078,1,149.66,14.54,80.54,0
PED000328,PRD0007,1,113.86,8.16,62.92,0
PED000329,PRD0009,1,156.5,7.75,100.65,0
PED000329,PRD0007,1,110.85,5.49,61.34,0
PED000330,PRD0003,2,157.4,18.75,96.44,0
PED000331,PRD0055,1,76.26,5.01,39.31,0
PED000331,PRD0122,1,74.87,3.9,40.29,0
PED000332,PRD0073,1,100.2,7.61,58.94,0
PED000332,PRD0016,1,162.53,11.27,85.82,0
PED000332,PRD0066,1,125.87,8.8,72.1,0
PED000332,PRD0006,1,140.63,8.0,83.75,0
PED000333,PRD0037,1,158.31,13.78,91.88,0
PED000333,PRD0001,4,92.2,45.08,57.97,0
PED000333,PRD0009,1,171.32,15.54,98.18,0
PED000334,PRD0015,1,204.5,13.9,121.57,0
PED000334,PRD0111,3,59.41,9.19,35.26,0
PED000335,PRD0156,1,19.69,1.82,11.94,0
PED000335,PRD0001,2,96.37,23.3,60.08,0
PED000335,PRD0017,1,214.63,22.69,126.17,0
PED000335,PRD0006,2,146.66,35.92,85.34,0
PED000336,PRD0156,1,19.97,1.9,12.39,0
PED000337,PRD0158,1,20.81,1.18,13.49,0
PED000337,PRD0013,4,183.11,35.97,115.96,0
PED000337,PRD0004,1,156.67,11.23,85.59,0
PED000338,PRD0019,1,212.39,24.9,119.57,0
PED000339,PRD0001,1,95.34,4.31,58.6,0
PED000339,PRD0101,1,87.76,4.01,40.37,0
PED000340,PRD0009,1,166.24,15.01,97.34,0
PED000340,PRD0017,1,233.77,24.58,125.65,0
PED000340,PRD0019,1,214.07,23.36,118.27,0
PED000340,PRD0003,1,164.25,18.65,97.81,0
PED000341,PRD0037,1,168.11,11.37,95.04,0
PED000341,PRD0001,1,97.92,8.83,58.35,0
PED000342,PRD0161,1,12.03,1.05,6.7,0
PED000342,PRD0006,1,142.84,12.38,85.63,0
PED000343,PRD0116,1,55.08,5.05,35.82,0
PED000344,PRD0001,1,95.12,8.88,59.85,0
PED000344,PRD0016,1,157.18,18.02,88.95,0
PED000344,PRD0008,1,178.42,18.3,109.38,0
PED000345,PRD0002,1,134.89,12.24,73.23,0
PED000345,PRD0015,1,200.39,21.31,122.24,0
PED000346,PRD0014,1,144.46,12.59,79.26,0
PED000347,PRD0097,3,65.63,12.62,27.22,0
PED000347,PRD0006,3,159.1,23.18,81.23,0
PED000348,PRD0002,1,133.42,9.79,76.09,0
PED000348,PRD0001,1,96.53,5.33,59.05,0
PED000348,PRD0005,1,165.7,12.4,96.91,0
PED000348,PRD0003,1,153.45,12.03,97.88,0
PED000349,PRD0002,1,139.0,14.02,76.52,0
PED000350,PRD0020,1,127.31,5.61,73.67,0
PED000350,PRD0014,1,138.48,6.75,83.64,0
PED000350,PRD0004,1,152.11,9.02,84.99,0
PED000351,PRD0074,1,103.08,6.49,56.88,0
PED000351,PRD0001,1,94.3,6.09,58.21,0
PED000352,PRD0079,2,95.55,23.74,40.84,0
PED000352,PRD0144,1,18.51,1.75,10.41,0
PED000353,PRD0002,2,130.2,21.6,74.69,0
PED000354,PRD0002,1,122.31,7.85,75.81,0
PED000354,PRD0143,2,22.36,2.04,13.43,0
PED000355,PRD0002,1,127.03,14.61,75.3,0
PED000355,PRD0051,1,128.29,11.9,69.6,0
PED000355,PRD0065,1,145.27,17.74,75.93,0
PED000356,PRD0001,1,103.81,5.99,58.23,0
PED000357,PRD0139,2,67.18,13.12,39.08,0
PED000357,PRD0080,3,54.1,13.64,21.24,0
PED000357,PRD0030,4,177.15,75.09,100.22,0
PED000357,PRD0007,2,114.87,20.63,63.66,0
PED000358,PRD0001,4,0.0,0.0,0.0,4
PED000358,PRD0009,1,0.0,0.0,0.0,1
PED000359,PRD0004,1,141.63,6.8,85.47,0
PED000360,PRD0001,2,102.12,21.16,57.09,0
PED000360,PRD0013,1,188.08,21.98,118.24,0
PED000361,PRD0139,1,61.65,5.64,39.52,0
PED000361,PRD0045,1,122.25,14.43,66.66,0
PED000362,PRD0002,1,137.92,9.57,76.41,0
PED000362,PRD0007,1,103.24,6.54,60.38,0
PED000362,PRD0019,1,219.54,14.45,120.27,0
PED000363,PRD0015,1,189.95,14.65,120.72,0
PED000364,PRD0106,1,59.55,3.54,28.76,0
PED000364,PRD0012,1,203.3,9.64,111.18,0
PED000365,PRD0030,1,157.52,15.9,102.98,0
PED000365,PRD0004,1,142.89,13.16,85.27,0
PED000366,PRD0045,1,108.83,7.4,67.68,0
PED000366,PRD0048,1,80.1,5.97,45.24,0
PED000367,PRD0011,1,111.86,8.9,63.6,0
PED000368,PRD0016,2,153.86,33.81,87.43,0
PED000368,PRD0003,1,171.94,19.38,93.8,0
PED000368,PRD0001,2,100.18,20.28,58.91,0
PED000368,PRD0006,1,145.53,16.92,83.31,0
PED000368,PRD0149,1,25.86,2.64,15.09,0
PED000369,PRD0008,1,186.57,15.42,107.13,0
PED000370,PRD0002,1,130.29,10.23,75.24,0
PED000370,PRD0009,1,156.17,9.03,99.06,0
PED000370,PRD0030,2,176.54,30.53,105.17,0
PED000370,PRD0006,1,143.61,9.84,81.34,0
PED000371,PRD0011,1,121.24,11.04,65.4,0
PED000371,PRD0020,1,132.52,9.87,74.7,0
PED000371,PRD0001,1,98.05,9.33,59.56,0
PED000371,PRD0151,1,17.31,1.41,9.58,0
PED000371,PRD0012,2,190.28,35.44,107.57,0
PED000372,PRD0001,1,98.51,11.62,57.43,0
PED000372,PRD0054,2,168.53,43.88,89.69,0
PED000373,PRD0020,1,125.09,10.03,75.82,0
PED000373,PRD0007,1,103.78,6.88,62.84,0
PED000374,PRD0018,1,95.54,6.8,59.51,0
PED000374,PRD0003,1,158.23,11.31,,0
PED000375,PRD0011,1,0.0,0.0,0.0,1
PED000375,PRD0003,1,0.0,0.0,0.0,1
PED000376,PRD0002,6,130.36,63.7,73.17,0
PED000377,PRD0002,1,132.41,18.09,74.65,0
PED000377,PRD0003,1,160.26,22.09,97.12,0
PED000377,PRD0074,1,101.64,11.73,56.79,0
PED000377,PRD0122,1,74.82,8.27,42.35,0
PED000377,PRD0101,1,82.37,10.61,40.24,0
PED000378,PRD0035,2,169.6,15.12,98.4,0
PED000378,PRD0001,1,102.86,4.78,56.88,0
PED000378,PRD0003,1,162.53,10.88,94.74,0
PED000379,PRD0003,4,168.74,66.99,98.62,0
PED000380,PRD0001,1,100.16,9.49,60.31,0
PED000381,PRD0002,1,130.73,10.21,76.42,0
PED000381,PRD0001,1,103.41,9.36,57.73,0
PED000381,PRD0004,1,144.29,9.26,87.91,0
PED000382,PRD0002,1,0.0,0.0,0.0,1
PED000382,PRD0064,4,0.0,0.0,0.0,4
PED000383,PRD0069,1,85.28,9.9,,0
PED000383,PRD0001,4,100.21,49.31,58.72,0
PED000383,PRD0003,1,169.39,18.41,97.5,0
PED000384,PRD0006,1,153.77,8.95,84.12,0
PED000385,PRD0001,3,96.66,17.31,57.9,0
PED000385,PRD0003,1,163.17,9.77,98.03,0
PED000385,PRD0043,1,77.12,5.11,45.37,0
PED000386,PRD0053,1,115.36,7.03,67.87,0
PED000386,PRD0165,1,19.26,0.82,10.96,0
PED000387,PRD0008,1,190.82,23.78,110.55,0
PED000387,PRD0010,1,141.75,15.56,79.36,0
PED000387,PRD0006,1,156.84,12.86,83.95,0
PED000388,PRD0017,1,230.14,17.85,127.8,0
PED000389,PRD0071,1,129.55,14.81,70.1,0
PED000389,PRD0012,1,192.71,20.24,109.35,0
PED000390,PRD0050,1,153.13,15.39,92.27,0
PED000391,PRD0002,1,134.01,6.1,72.53,0
PED000391,PRD0032,2,142.81,15.15,75.23,0
PED000391,PRD0009,1,159.29,8.98,99.59,0
PED000392,PRD0001,2,92.44,18.11,57.74,0
PED000392,PRD0092,1,64.81,6.05,29.25,0
PED000393,PRD0009,1,167.19,18.22,99.4,0
PED000393,PRD0007,1,103.71,8.58,61.3,0
PED000393,PRD0003,1,171.26,14.63,95.17,0
PED000394,PRD0062,1,107.48,5.56,61.11,0
PED000395,PRD0021,1,120.05,11.24,71.51,0
PED000395,PRD0005,2,169.74,33.48,99.87,0
PED000395,PRD0004,1,155.12,18.66,84.29,0
PED000396,PRD0018,1,95.58,10.73,60.32,0
PED000396,PRD0010,2,132.17,34.16,80.8,0
PED000397,PRD0025,1,150.05,12.31,80.94,0
PED000398,PRD0001,1,93.97,8.05,59.51,0
PED000399,PRD0020,2,120.92,14.31,73.65,0
PED000399,PRD0153,1,22.27,1.33,12.36,0
PED000400,PRD0002,1,0.0,0.0,0.0,1
PED000400,PRD0030,1,0.0,0.0,0.0,1
PED000400,PRD0040,1,0.0,0.0,0.0,1
PED000401,PRD0001,1,94.1,8.13,58.17,0
PED000401,PRD0005,1,174.49,18.1,101.4,0
PED000402,PRD0004,1,146.11,13.36,86.65,0
PED000403,PRD0023,1,225.4,12.62,130.09,0
PED000403,PRD0056,1,115.81,4.78,65.04,0
PED000403,PRD0003,3,171.61,32.41,94.12,0
PED000404,PRD0001,1,94.46,6.91,59.08,0
PED000404,PRD0015,2,190.53,37.12,122.79,0
PED000404,PRD0005,1,174.31,13.19,97.45,0
PED000404,PRD0004,1,151.29,11.29,88.78,0
PED000405,PRD0018,1,100.93,5.74,57.07,0
PED000405,PRD0003,1,172.48,10.44,95.38,0
PED000405,PRD0038,3,194.15,43.07,123.94,0
PED000405,PRD0093,1,76.74,5.13,33.92,0
PED000405,PRD0012,1,194.45,11.88,111.22,0
PED000406,PRD0148,1,11.85,1.14,6.16,0
PED000406,PRD0010,2,129.6,19.61,80.94,0
PED000406,PRD0004,1,140.53,14.17,88.32,0
PED000407,PRD0013,1,188.9,16.65,114.5,0
PED000407,PRD0004,1,155.91,14.31,85.9,0
PED000407,PRD0061,1,109.69,8.8,64.11,0
PED000408,PRD0036,1,112.36,11.86,62.13,0
PED000408,PRD0010,1,126.82,12.01,80.9,0
PED000409,PRD0069,3,93.74,24.3,50.57,0
PED000409,PRD0049,1,75.07,4.71,43.93,0
PED000409,PRD0003,1,152.18,10.4,96.55,0
PED000410,PRD0039,1,128.25,10.68,70.53,0
PED000411,PRD0021,1,115.92,10.91,73.65,0
PED000411,PRD0009,1,157.83,19.08,98.5,0
PED000411,PRD0003,1,154.07,19.27,96.07,0
PED000412,PRD0004,1,156.23,15.29,87.25,0
PED000412,PRD0011,1,125.21,12.59,63.52,0
PED000412,PRD0007,1,107.73,9.55,60.6,0
PED000413,PRD0022,1,118.79,8.04,69.19,0
PED000413,PRD0001,1,103.74,8.13,57.34,0
PED000413,PRD0015,1,202.97,10.93,123.5,0
PED000414,PRD0021,1,117.71,11.5,70.73,0
PED000414,PRD0001,3,99.88,22.42,57.88,0
PED000415,PRD0080,2,50.95,13.24,22.43,0
PED000415,PRD0040,1,220.68,28.81,115.07,0
PED000416,PRD0078,1,0.0,0.0,0.0,1
PED000417,PRD0031,1,174.1,17.33,102.98,0
PED000417,PRD0005,1,166.94,19.04,101.49,0
PED000418,PRD0001,6,94.54,51.63,58.53,0
PED000419,PRD0033,1,199.95,14.02,111.9,0
PED000419,PRD0004,1,152.06,12.09,88.92,0
PED000420,PRD0141,1,20.61,1.56,11.4,0
PED000420,PRD0008,3,174.08,34.6,107.54,0
PED000420,PRD0005,1,173.14,15.01,100.36,0
PED000421,PRD0021,1,127.05,14.09,70.83,0
PED000422,PRD0002,1,138.97,10.57,75.39,0
PED000422,PRD0015,1,212.13,19.51,125.68,0
PED000423,PRD0133,1,38.76,3.59,22.16,0
PED000424,PRD0001,1,93.76,8.52,59.34,0
PED000425,PRD0002,1,134.75,6.63,73.57,0
PED000425,PRD0023,2,217.47,23.35,130.35,0
PED000425,PRD0007,1,105.94,5.57,60.58,0
PED000426,PRD0024,1,112.24,7.62,60.25,0
PED000427,PRD0055,1,73.93,4.46,40.01,0
PED000427,PRD0004,1,140.06,9.7,88.27,0
PED000427,PRD0011,1,111.82,8.03,66.34,0
PED000427,PRD0150,2,20.49,2.89,11.71,0
PED000428,PRD0132,2,57.64,14.41,34.84,0
PED000429,PRD0002,1,128.95,7.8,73.65,0
PED000429,PRD0020,1,127.25,9.32,72.96,0
PED000429,PRD0006,1,144.19,10.25,84.35,0
PED000430,PRD0090,1,54.54,4.96,27.13,0
PED000430,PRD0005,1,161.69,17.87,97.7,0
PED000431,PRD0020,1,120.69,10.86,74.91,0
PED000431,PRD0059,1,145.45,11.73,83.46,0
PED000432,PRD0008,2,182.85,24.02,111.89,0
PED000432,PRD0042,2,191.11,33.83,120.66,0
PED000433,PRD0015,2,205.68,41.7,121.64,0
PED000433,PRD0033,1,202.26,20.28,115.19,0
PED000433,PRD0005,2,165.57,28.72,97.4,0
PED000434,PRD0036,1,105.6,8.26,63.38,0
PED000434,PRD0013,1,208.08,16.8,115.38,0
PED000435,PRD0018,1,92.37,6.7,60.24,0
PED000436,PRD0074,1,96.55,9.47,57.62,0
PED000436,PRD0006,2,148.49,29.91,83.6,0
PED000437,PRD0008,5,195.21,111.44,107.15,0
PED000437,PRD0018,1,101.95,10.36,58.51,0
PED000438,PRD0001,1,93.36,6.68,57.6,0
PED000438,PRD0160,1,26.81,1.34,15.65,0
PED000439,PRD0001,1,0.0,0.0,0.0,1
PED000439,PRD0017,1,0.0,0.0,0.0,1
PED000439,PRD0049,3,0.0,0.0,0.0,3
