data_referencia,produto_id,lote,data_validade,quantidade_disponivel,quantidade_reservada,entrada_semana,saida_semana,retorno_semana,perda_validade,perda_avaria,custo_medio_unitario
2025-03-10,PRD0004,AB0004,2028-01-01,2,0,0,0,2,0,0,80.71
2025-03-17,PRD0004,AB0004,2028-01-01,0,0,0,2,0,0,0,79.53
2025-03-24,PRD0004,AB0004,2028-01-01,0,0,0,0,0,0,0,79.97
2025-03-31,PRD0004,AB0004,2028-01-01,0,0,0,0,0,0,0,80.0
2025-04-07,PRD0004,L0004-01,2028-04-12,799,1,816,17,0,0,0,82.03
2025-04-14,PRD0004,L0004-01,2028-04-12,780,6,0,19,0,0,0,81.4
2025-04-21,PRD0004,AB0004,2028-01-01,1,0,0,69,1,0,0,81.58
2025-04-21,PRD0004,L0004-01,2028-04-12,711,12,0,0,0,0,0,81.58
2025-04-28,PRD0004,L0004-01,2028-04-12,665,21,0,47,0,0,0,78.97
2025-05-05,PRD0004,L0004-01,2028-04-12,631,39,0,34,0,0,0,78.74
2025-05-12,PRD0004,L0004-01,2028-04-12,613,21,0,18,0,0,0,79.16
2025-05-19,PRD0004,L0004-01,2028-04-12,560,0,0,53,0,0,0,78.84
2025-05-26,PRD0004,L0004-01,2028-04-12,501,32,0,59,0,0,0,78.88
2025-06-02,PRD0004,L0004-01,2028-04-12,465,5,0,36,0,0,0,79.32
2025-06-09,PRD0004,L0004-01,2028-04-12,395,8,0,70,0,0,0,77.68
2025-06-16,PRD0004,AB0004,2028-01-01,2,0,0,29,2,0,0,76.8
2025-06-16,PRD0004,L0004-01,2028-04-12,366,9,0,0,0,0,0,76.8
2025-06-23,PRD0004,L0004-01,2028-04-12,322,25,0,46,0,0,0,76.92
2025-06-30,PRD0004,L0004-01,2028-04-12,297,15,0,25,0,0,0,76.03
2025-07-07,PRD0004,AB0004,2028-01-01,1,0,0,48,1,0,0,76.0
2025-07-07,PRD0004,L0004-01,2028-04-12,249,9,0,0,0,0,0,76.0
2025-07-14,PRD0004,L0004-01,2028-04-12,225,7,0,25,0,0,0,77.45
2025-07-21,PRD0004,L0004-01,2028-04-12,165,12,0,60,0,0,0,77.5
2025-07-28,PRD0004,L0004-01,2028-04-12,69,2,0,96,0,0,0,77.85
2025-08-04,PRD0004,L0004-01,2028-04-12,10,0,0,59,0,0,0,76.78
2025-08-11,PRD0004,L0004-01,2028-04-12,0,0,0,10,0,0,0,75.89
2025-08-18,PRD0004,AB0004,2028-01-01,1,0,0,0,1,0,0,75.45
2025-08-25,PRD0004,AB0004,2028-01-01,1,0,0,1,1,0,0,75.47
2025-09-01,PRD0004,AB0004,2028-01-01,1,0,0,1,1,0,0,75.76
2025-09-08,PRD0004,L0004-02,2028-09-07,867,54,897,31,0,0,0,75.62
2025-09-15,PRD0004,L0004-02,2028-09-07,826,18,0,41,0,0,0,74.13
2025-09-22,PRD0004,L0004-02,2028-09-07,786,19,0,40,0,0,0,74.48
2025-09-29,PRD0004,L0004-02,2028-09-07,755,30,0,31,0,0,0,74.16
2025-10-06,PRD0004,L0004-02,2028-09-07,712,32,0,43,0,0,0,74.15
2025-10-13,PRD0004,L0004-02,2028-09-07,678,13,0,34,0,0,0,76.11
2025-10-20,PRD0004,L0004-02,2028-09-07,621,17,0,57,0,0,0,74.91
2025-10-27,PRD0004,AB0004,2028-01-01,1,0,0,87,1,0,0,74.88
2025-10-27,PRD0004,L0004-02,2028-09-07,534,25,0,0,0,0,0,74.88
2025-11-03,PRD0004,L0004-02,2028-09-07,475,2,0,60,0,0,0,74.54
2025-11-10,PRD0004,L0004-02,2028-09-07,448,12,0,27,0,0,0,74.09
2025-11-17,PRD0004,L0004-02,2028-09-07,410,6,0,38,0,0,0,73.99
2025-11-24,PRD0004,L0004-02,2028-09-07,303,11,0,107,0,0,0,75.16
2025-12-01,PRD0004,L0004-02,2028-09-07,277,0,0,26,0,0,0,74.49
2025-12-08,PRD0004,L0004-02,2028-09-07,212,4,0,65,0,0,0,75.58
2025-12-15,PRD0004,AB0004,2028-01-01,1,0,0,23,1,0,0,75.13
2025-12-15,PRD0004,L0004-02,2028-09-07,189,9,0,0,0,0,0,75.13
2025-12-22,PRD0004,AB0004,2028-01-01,1,0,0,58,1,0,0,77.17
2025-12-22,PRD0004,L0004-02,2028-09-07,132,6,0,0,0,0,0,77.17
2025-12-29,PRD0004,AB0004,2028-01-01,2,0,971,63,2,0,1,77.66
2025-12-29,PRD0004,L0004-02,2028-09-07,70,0,0,0,0,0,0,77.66
2025-12-29,PRD0004,L0004-03,2029-01-03,971,63,0,0,0,0,0,77.66
2026-01-05,PRD0004,L0004-02,2028-09-07,38,1,0,33,0,1,0,75.72
2026-01-05,PRD0004,L0004-03,2029-01-03,970,75,0,0,0,1,0,75.72
2026-01-12,PRD0004,L0004-03,2029-01-03,969,15,0,40,0,1,0,74.9
2026-01-19,PRD0004,L0004-03,2029-01-03,909,10,0,60,0,0,1,74.75
2026-01-26,PRD0004,L0004-03,2029-01-03,809,47,0,100,0,0,1,73.5
2026-02-02,PRD0004,L0004-03,2029-01-03,773,32,0,36,0,1,0,73.26
2026-02-09,PRD0004,L0004-03,2029-01-03,713,50,0,60,0,1,0,72.37
2026-02-16,PRD0004,L0004-03,2029-01-03,671,27,0,42,0,1,0,72.85
2026-02-23,PRD0004,L0004-03,2029-01-03,610,46,0,61,0,0,1,71.94
2026-03-02,PRD0004,L0004-03,2029-01-03,589,33,0,21,0,0,1,72.45
2026-03-09,PRD0004,L0004-03,2029-01-03,529,14,0,60,0,1,0,72.64
2026-03-16,PRD0004,L0004-03,2029-01-03,497,4,0,32,0,1,0,73.35
2026-03-23,PRD0004,L0004-03,2029-01-03,393,5,0,104,0,1,0,73.06
2026-03-30,PRD0004,L0004-03,2029-01-03,358,23,0,35,0,0,1,72.94
2026-04-06,PRD0004,AB0004,2028-01-01,1,0,0,40,1,0,0,71.79
2026-04-06,PRD0004,L0004-03,2029-01-03,318,4,0,0,0,0,1,71.79
2026-04-13,PRD0004,AB0004,2028-01-01,1,0,800,30,1,0,0,70.0
2026-04-13,PRD0004,L0004-03,2029-01-03,289,7,0,0,0,1,0,70.0
2026-04-13,PRD0004,L0004-04,2029-04-12,799,0,0,0,0,1,0,70.0
2026-04-20,PRD0004,L0004-03,2029-01-03,222,4,0,68,0,1,0,69.44
2026-04-20,PRD0004,L0004-04,2029-04-12,799,27,0,0,0,0,1,69.44
2026-04-27,PRD0004,AB0004,2028-01-01,1,0,0,49,1,0,0,69.24
2026-04-27,PRD0004,L0004-03,2029-01-03,173,7,0,0,0,0,1,69.24
2026-04-27,PRD0004,L0004-04,2029-04-12,799,50,0,0,0,1,0,69.24
2026-05-04,PRD0004,L0004-03,2029-01-03,141,1,0,33,0,1,0,69.08
2026-05-04,PRD0004,L0004-04,2029-04-12,799,61,0,0,0,1,0,69.08
2026-05-11,PRD0004,L0004-03,2029-01-03,84,5,0,57,0,0,1,68.23
2026-05-11,PRD0004,L0004-04,2029-04-12,799,45,0,0,0,0,1,68.23
2026-05-18,PRD0004,L0004-03,2029-01-03,48,3,0,36,0,1,0,69.79
2026-05-18,PRD0004,L0004-04,2029-04-12,799,53,0,0,0,1,0,69.79
2026-05-25,PRD0004,AB0004,2028-01-01,1,0,0,90,1,0,0,69.76
2026-05-25,PRD0004,L0004-04,2029-04-12,758,12,0,0,0,1,0,69.76
2026-06-01,PRD0004,L0004-04,2029-04-12,714,20,0,45,0,0,1,70.08
2026-06-08,PRD0004,L0004-04,2029-04-12,652,41,0,62,0,0,1,72.02
2026-06-15,PRD0004,L0004-04,2029-04-12,594,,0,58,0,1,0,70.26
2026-06-22,PRD0004,L0004-04,2029-04-12,542,32,0,52,0,1,0,71.6
2026-06-29,PRD0004,L0004-04,2029-04-12,483,8,0,59,0,1,0,72.05
2025-01-06,PRD0005,AB0005,2026-09-28,319,24,0,14,0,0,0,98.22
2025-01-13,PRD0005,AB0005,2026-09-28,284,18,0,35,0,0,0,98.16
2025-01-20,PRD0005,AB0005,2026-09-28,213,4,0,71,0,0,0,97.22
2025-01-27,PRD0005,AB0005,2026-09-28,177,13,0,36,0,0,0,95.25
2025-02-03,PRD0005,AB0005,2026-09-28,147,5,0,30,0,0,0,94.31
2025-02-10,PRD0005,AB0005,2026-09-28,124,6,0,23,0,0,0,92.9
2025-02-17,PRD0005,AB0005,2026-09-28,91,5,0,33,0,0,0,91.77
2025-02-24,PRD0005,AB0005,2026-09-28,0,0,0,91,0,0,0,92.02
2025-03-03,PRD0005,AB0005,2026-09-28,0,0,0,0,0,0,0,93.99
2025-03-10,PRD0005,L0005-01,2026-12-06,752,21,769,17,0,0,0,93.1
2025-03-17,PRD0005,L0005-01,2026-12-06,716,17,0,36,0,0,0,91.73
2025-03-24,PRD0005,L0005-01,2026-12-06,642,34,0,74,0,0,0,92.25
2025-03-31,PRD0005,L0005-01,2026-12-06,592,40,0,50,0,0,0,92.28
2025-04-07,PRD0005,AB0005,2026-09-28,1,0,0,20,1,0,0,94.62
2025-04-07,PRD0005,L0005-01,2026-12-06,572,41,0,0,0,0,0,94.62
2025-04-14,PRD0005,L0005-01,2026-12-06,543,2,0,30,0,0,0,93.89
2025-04-21,PRD0005,L0005-01,2026-12-06,521,4,0,22,0,0,0,94.11
2025-04-28,PRD0005,L0005-01,2026-12-06,484,1,0,37,0,0,0,91.09
2025-05-05,PRD0005,L0005-01,2026-12-06,462,32,0,22,0,0,0,90.83
2025-05-12,PRD0005,L0005-01,2026-12-06,425,2,0,37,0,0,0,91.32
2025-05-19,PRD0005,AB0005,2026-09-28,1,0,0,50,1,0,0,90.94
2025-05-19,PRD0005,L0005-01,2026-12-06,375,24,0,0,0,0,0,90.94
2025-05-26,PRD0005,L0005-01,2026-12-06,328,3,0,48,0,0,0,90.99
2025-06-02,PRD0005,L0005-01,2026-12-06,288,6,0,40,0,0,0,91.5
2025-06-09,PRD0005,L0005-01,2026-12-06,243,5,0,45,0,0,0,89.61
2025-06-16,PRD0005,L0005-01,2026-12-06,193,11,0,50,0,0,0,88.58
2025-06-23,PRD0005,AB0005,2026-09-28,1,0,0,36,1,0,0,88.73
2025-06-23,PRD0005,L0005-01,2026-12-06,157,7,0,0,0,0,0,88.73
2025-06-30,PRD0005,AB0005,2026-09-28,1,0,0,30,1,0,0,87.7
2025-06-30,PRD0005,L0005-01,2026-12-06,128,3,0,0,0,0,0,87.7
2025-07-07,PRD0005,AB0005,2026-09-28,1,0,0,27,1,0,0,87.67
2025-07-07,PRD0005,L0005-01,2026-12-06,102,4,0,0,0,0,0,87.67
2025-07-14,PRD0005,L0005-01,2026-12-06,71,3,0,32,0,0,0,89.34
2025-07-21,PRD0005,L0005-01,2026-12-06,54,1,0,17,0,0,0,89.39
2025-07-28,PRD0005,L0005-01,2026-12-06,19,0,0,35,0,0,0,89.8
2025-08-04,PRD0005,L0005-02,2027-05-05,672,14,706,53,0,0,0,88.57
2025-08-11,PRD0005,L0005-02,2027-05-05,635,15,0,37,0,0,0,87.54
2025-08-18,PRD0005,L0005-02,2027-05-05,595,7,0,40,0,0,0,87.03
2025-08-25,PRD0005,L0005-02,2027-05-05,497,39,0,98,0,0,0,87.06
2025-09-01,PRD0005,AB0005,2026-09-28,2,0,0,18,2,0,0,87.39
2025-09-01,PRD0005,L0005-02,2027-05-05,479,34,0,0,0,0,0,87.39
2025-09-08,PRD0005,L0005-02,2027-05-05,460,25,0,21,0,0,0,87.23
2025-09-15,PRD0005,AB0005,2026-09-28,1,0,0,27,1,0,0,85.51
2025-09-15,PRD0005,L0005-02,2027-05-05,433,11,0,0,0,0,0,85.51
2025-09-22,PRD0005,L0005-02,2027-05-05,387,0,0,47,0,0,0,85.91
2025-09-29,PRD0005,L0005-02,2027-05-05,366,26,0,21,0,0,0,85.54
2025-10-06,PRD0005,L0005-02,2027-05-05,338,2,0,28,0,0,0,85.54
2025-10-13,PRD0005,L0005-02,2027-05-05,327,0,0,11,0,0,0,87.79
2025-10-20,PRD0005,L0005-02,2027-05-05,286,9,0,41,0,0,0,86.41
2025-10-27,PRD0005,L0005-02,2027-05-05,220,1,0,66,0,0,0,86.37
2025-11-03,PRD0005,L0005-02,2027-05-05,176,,0,44,0,0,0,85.98
2025-11-10,PRD0005,AB0005,2026-09-28,1,0,0,22,1,0,0,85.46
2025-11-10,PRD0005,L0005-02,2027-05-05,154,9,0,0,0,0,0,85.46
2025-11-17,PRD0005,L0005-02,2027-05-05,126,3,0,29,0,0,0,85.35
2025-11-24,PRD0005,L0005-02,2027-05-05,61,4,0,65,0,0,0,86.7
2025-12-01,PRD0005,L0005-02,2027-05-05,46,2,0,15,0,0,0,85.93
2025-12-08,PRD0005,L0005-02,2027-05-05,9,0,0,37,0,0,0,87.18
2025-12-15,PRD0005,AB0005,2026-09-28,2,0,0,9,2,0,0,86.67
2025-12-22,PRD0005,AB0005,2026-09-28,1,0,0,2,1,0,0,89.01
2025-12-29,PRD0005,L0005-02,2027-05-05,0,0,0,1,0,0,0,89.57
2026-01-05,PRD0005,L0005-02,2027-05-05,0,0,0,0,0,0,0,87.34
2026-01-12,PRD0005,L0005-03,2027-10-15,669,44,735,65,0,0,1,86.39
2026-01-19,PRD0005,L0005-03,2027-10-15,625,,0,44,0,0,1,86.22
2026-01-26,PRD0005,L0005-03,2027-10-15,548,15,0,77,0,1,0,84.79
2026-02-02,PRD0005,L0005-03,2027-10-15,507,6,0,41,0,1,0,84.51
2026-02-09,PRD0005,AB0005,2026-09-28,1,0,0,39,1,0,0,83.47
2026-02-09,PRD0005,L0005-03,2027-10-15,468,5,0,0,0,1,0,83.47
2026-02-16,PRD0005,L0005-03,2027-10-15,417,32,0,52,0,0,1,84.03
2026-02-23,PRD0005,L0005-03,2027-10-15,365,4,0,52,0,0,1,82.98
2026-03-02,PRD0005,L0005-03,2027-10-15,350,18,0,15,0,1,0,83.57
2026-03-09,PRD0005,L0005-03,2027-10-15,319,18,0,31,0,1,0,83.79
2026-03-16,PRD0005,L0005-03,2027-10-15,266,5,0,53,0,1,0,84.61
2026-03-23,PRD0005,AB0005,2026-09-28,1,0,0,52,2,0,1,84.27
2026-03-23,PRD0005,L0005-03,2027-10-15,214,10,0,0,0,0,1,84.27
2026-03-30,PRD0005,L0005-03,2027-10-15,172,2,0,44,0,1,0,84.13
2026-04-06,PRD0005,L0005-03,2027-10-15,133,0,0,39,0,1,0,82.81
2026-04-13,PRD0005,L0005-03,2027-10-15,101,4,0,32,0,1,0,80.74
2026-04-20,PRD0005,L0005-03,2027-10-15,50,3,0,51,0,0,1,80.1
2026-04-27,PRD0005,AB0005,2026-09-28,1,,0,49,1,0,0,79.87
2026-04-27,PRD0005,L0005-03,2027-10-15,1,0,0,0,0,0,1,79.87
2026-05-04,PRD0005,L0005-03,2027-10-15,0,0,0,3,0,0,0,79.69
2026-05-11,PRD0005,L0005-04,2028-02-06,637,25,671,33,0,1,0,78.7
2026-05-18,PRD0005,AB0005,2026-09-28,1,0,0,23,1,0,0,80.5
2026-05-18,PRD0005,L0005-04,2028-02-06,614,8,0,0,0,1,0,80.5
2026-05-25,PRD0005,L0005-04,2028-02-06,513,8,0,102,0,1,0,80.47
2026-06-01,PRD0005,AB0005,2026-09-28,1,0,0,30,1,0,0,80.84
2026-06-01,PRD0005,L0005-04,2028-02-06,483,31,0,0,0,0,1,80.84
2026-06-08,PRD0005,AB0005,2026-09-28,1,0,0,43,1,0,0,83.08
2026-06-08,PRD0005,L0005-04,2028-02-06,441,5,0,0,0,0,1,83.08
2026-06-15,PRD0005,L0005-04,2028-02-06,406,7,0,36,0,1,0,81.04
2026-06-22,PRD0005,L0005-04,2028-02-06,378,5,0,28,0,1,0,82.59
2026-06-29,PRD0005,L0005-04,2028-02-06,363,17,0,15,0,1,0,83.11
2025-01-06,PRD0006,AB0006,2026-09-28,210,0,0,24,0,0,0,81.93
2025-01-13,PRD0006,AB0006,2026-09-28,192,14,0,18,0,0,0,81.87
2025-01-20,PRD0006,AB0006,2026-09-28,162,10,0,30,0,0,0,81.09
2025-01-27,PRD0006,AB0006,2026-09-28,127,6,0,35,0,0,0,79.45
2025-02-03,PRD0006,AB0006,2026-09-28,78,5,0,49,0,0,0,78.67
2025-02-10,PRD0006,AB0006,2026-09-28,54,1,0,25,1,0,0,77.49
2025-02-17,PRD0006,AB0006,2026-09-28,24,0,0,30,0,0,0,76.55
2025-02-24,PRD0006,L0006-01,2026-11-26,547,21,568,45,0,0,0,76.75
2025-03-03,PRD0006,L0006-01,2026-11-26,538,4,0,9,0,0,0,78.4
2025-03-10,PRD0006,L0006-01,2026-11-26,506,23,0,32,0,0,0,77.65
2025-03-17,PRD0006,L0006-01,2026-11-26,482,15,0,24,0,0,0,76.52
2025-03-24,PRD0006,L0006-01,2026-11-26,443,16,0,39,0,0,0,76.95
2025-03-31,PRD0006,L0006-01,2026-11-26,427,9,0,16,0,0,0,76.97
2025-04-07,PRD0006,L0006-01,2026-11-26,413,7,0,14,0,0,0,78.92
2025-04-14,PRD0006,L0006-01,2026-11-26,389,10,0,24,0,0,0,78.32
2025-04-21,PRD0006,L0006-01,2026-11-26,331,4,0,58,0,0,0,78.5
2025-04-28,PRD0006,L0006-01,2026-11-26,313,14,0,18,0,0,0,75.98
2025-05-05,PRD0006,L0006-01,2026-11-26,277,17,0,36,0,0,0,75.76
2025-05-12,PRD0006,L0006-01,2026-11-26,261,19,0,16,0,0,0,76.17
2025-05-19,PRD0006,L0006-01,2026-11-26,238,4,0,23,0,0,0,75.86
2025-05-26,PRD0006,L0006-01,2026-11-26,215,12,0,23,0,0,0,75.9
2025-06-02,PRD0006,L0006-01,2026-11-26,201,1,0,14,0,0,0,76.32
2025-06-09,PRD0006,L0006-01,2026-11-26,177,10,0,24,0,0,0,74.74
2025-06-16,PRD0006,L0006-01,2026-11-26,139,10,0,38,0,0,0,73.89
2025-06-23,PRD0006,L0006-01,2026-11-26,110,4,0,29,0,0,0,74.01
2025-06-30,PRD0006,L0006-01,2026-11-26,95,4,0,15,0,0,0,73.15
2025-07-07,PRD0006,L0006-01,2026-11-26,51,0,0,44,0,0,0,73.12
2025-07-14,PRD0006,L0006-01,2026-11-26,20,0,0,31,0,0,0,74.52
2025-07-21,PRD0006,L0006-01,2026-11-26,0,0,0,20,0,0,0,74.56
2025-07-28,PRD0006,L0006-01,2026-11-26,0,0,0,0,0,0,0,74.9
2025-08-04,PRD0006,L0006-02,2027-05-05,587,45,610,23,0,0,0,73.88
2025-08-11,PRD0006,L0006-02,2027-05-05,563,5,0,24,0,0,0,73.02
2025-08-18,PRD0006,L0006-02,2027-05-05,529,20,0,34,0,0,0,72.59
2025-08-25,PRD0006,L0006-02,2027-05-05,471,20,0,58,0,0,0,72.62
2025-09-01,PRD0006,L0006-02,2027-05-05,456,24,0,15,0,0,0,72.89
2025-09-08,PRD0006,L0006-02,2027-05-05,430,21,0,26,0,0,0,72.76
2025-09-15,PRD0006,L0006-02,2027-05-05,390,7,0,40,0,0,0,71.32
2025-09-22,PRD0006,L0006-02,2027-05-05,346,13,0,44,0,0,0,71.66
2025-09-29,PRD0006,L0006-02,2027-05-05,302,23,0,44,0,0,0,71.35
2025-10-06,PRD0006,AB0006,2026-09-28,1,0,0,18,1,0,0,71.35
2025-10-06,PRD0006,L0006-02,2027-05-05,284,6,0,0,0,0,0,71.35
2025-10-13,PRD0006,L0006-02,2027-05-05,248,13,0,37,0,0,0,73.23
2025-10-20,PRD0006,L0006-02,2027-05-05,225,10,0,23,0,0,0,72.08
2025-10-27,PRD0006,L0006-02,2027-05-05,168,11,0,57,0,0,0,72.04
2025-11-03,PRD0006,L0006-02,2027-05-05,142,3,0,26,0,0,0,71.72
2025-11-10,PRD0006,L0006-02,2027-05-05,97,3,0,45,0,0,0,71.29
2025-11-17,PRD0006,L0006-02,2027-05-05,55,3,0,42,0,0,0,71.19
2025-11-24,PRD0006,L0006-02,2027-05-05,0,,0,55,0,0,0,72.31
2025-12-01,PRD0006,AB0006,2026-09-28,1,0,0,0,1,0,0,71.67
2025-12-08,PRD0006,L0006-02,2027-05-05,0,0,0,1,0,0,0,72.72
2025-12-15,PRD0006,L0006-02,2027-05-05,0,0,0,0,0,0,0,72.29
2025-12-22,PRD0006,L0006-02,2027-05-05,0,0,0,0,0,0,0,74.25
2025-12-29,PRD0006,L0006-02,2027-05-05,0,0,0,0,0,0,0,74.72
2026-01-05,PRD0006,L0006-02,2027-05-05,0,0,0,0,0,0,0,72.86
2026-01-12,PRD0006,L0006-03,2027-10-09,517,35,544,26,0,0,1,72.06
2026-01-19,PRD0006,L0006-03,2027-10-09,494,21,0,23,0,0,1,71.92
2026-01-26,PRD0006,L0006-03,2027-10-09,448,5,0,46,0,1,0,70.72
2026-02-02,PRD0006,L0006-03,2027-10-09,428,10,0,20,0,1,0,70.49
2026-02-09,PRD0006,L0006-03,2027-10-09,415,23,0,13,0,1,0,69.63
2026-02-16,PRD0006,L0006-03,2027-10-09,369,1,0,46,0,0,1,70.09
2026-02-23,PRD0006,L0006-03,2027-10-09,303,5,0,66,0,0,1,69.21
2026-03-02,PRD0006,L0006-03,2027-10-09,276,3,0,27,0,1,0,69.71
2026-03-09,PRD0006,L0006-03,2027-10-09,252,8,0,24,0,1,0,69.89
2026-03-16,PRD0006,L0006-03,2027-10-09,235,5,0,17,0,1,0,70.57
2026-03-23,PRD0006,L0006-03,2027-10-09,168,11,0,67,0,0,1,70.29
2026-03-30,PRD0006,L0006-03,2027-10-09,118,4,0,50,0,0,1,70.18
2026-04-06,PRD0006,AB0006,2026-09-28,1,0,0,25,1,0,0,69.08
2026-04-06,PRD0006,L0006-03,2027-10-09,93,2,0,0,0,1,0,69.08
2026-04-13,PRD0006,L0006-03,2027-10-09,62,3,610,32,0,1,0,67.35
2026-04-13,PRD0006,L0006-04,2028-01-11,609,17,0,0,0,1,0,67.35
2026-04-20,PRD0006,AB0006,2026-09-28,1,0,0,82,1,0,0,66.81
2026-04-20,PRD0006,L0006-04,2028-01-11,590,0,0,0,0,0,1,66.81
2026-04-27,PRD0006,L0006-04,2028-01-11,550,43,0,41,0,0,1,66.62
2026-05-04,PRD0006,L0006-04,2028-01-11,527,41,0,23,0,1,0,66.47
2026-05-11,PRD0006,L0006-04,2028-01-11,502,26,0,25,0,1,0,65.65
2026-05-18,PRD0006,AB0006,2026-09-28,1,0,0,41,2,1,0,67.15
2026-05-18,PRD0006,L0006-04,2028-01-11,461,21,0,0,0,0,1,67.15
2026-05-25,PRD0006,L0006-04,2028-01-11,388,15,0,75,0,0,1,67.12
2026-06-01,PRD0006,L0006-04,2028-01-11,369,2,0,19,0,1,0,67.43
2026-06-08,PRD0006,L0006-04,2028-01-11,309,4,0,60,0,1,0,69.29
2026-06-15,PRD0006,L0006-04,2028-01-11,274,8,0,35,0,1,0,67.6
2026-06-22,PRD0006,L0006-04,2028-01-11,236,9,0,38,0,0,1,68.89
2026-06-29,PRD0006,L0006-04,2028-01-11,215,8,0,21,0,0,1,69.32
2025-01-06,PRD0007,AB0007,2026-06-30,219,13,0,7,0,0,0,61.04
2025-01-13,PRD0007,AB0007,2026-06-30,187,0,0,32,0,0,0,61.0
2025-01-20,PRD0007,AB0007,2026-06-30,152,6,0,35,0,0,0,60.42
2025-01-27,PRD0007,AB0007,2026-06-30,109,6,0,43,0,0,0,59.2
2025-02-03,PRD0007,AB0007,2026-06-30,89,0,0,20,0,0,0,58.61
2025-02-10,PRD0007,AB0007,2026-06-30,79,5,0,11,1,0,0,57.73
2025-02-17,PRD0007,AB0007,2026-06-30,63,2,0,16,0,0,0,57.03
2025-02-24,PRD0007,AB0007,2026-06-30,0,0,0,63,0,0,0,57.18
2025-03-03,PRD0007,AB0007,2026-06-30,0,0,0,0,0,0,0,58.41
2025-03-10,PRD0007,AB0007,2026-06-30,0,0,0,0,0,0,0,57.86
2025-03-17,PRD0007,AB0007,2026-06-30,0,0,0,0,0,0,0,57.01
2025-03-24,PRD0007,AB0007,2026-06-30,0,0,0,0,0,0,0,57.33
2025-03-31,PRD0007,L0007-01,2026-10-02,523,3,559,36,0,0,0,57.35
2025-04-07,PRD0007,L0007-01,2026-10-02,484,33,0,39,0,0,0,58.8
2025-04-14,PRD0007,L0007-01,2026-10-02,460,10,0,24,0,0,0,58.35
2025-04-21,PRD0007,L0007-01,2026-10-02,441,10,0,19,0,0,0,58.48
2025-04-28,PRD0007,L0007-01,2026-10-02,410,22,0,31,0,0,0,56.61
2025-05-05,PRD0007,L0007-01,2026-10-02,384,27,0,26,0,0,0,56.45
2025-05-12,PRD0007,L0007-01,2026-10-02,375,24,0,9,0,0,0,56.75
2025-05-19,PRD0007,L0007-01,2026-10-02,347,3,0,28,0,0,0,56.52
2025-05-26,PRD0007,L0007-01,2026-10-02,312,14,0,35,0,0,0,56.55
2025-06-02,PRD0007,L0007-01,2026-10-02,290,8,0,22,0,0,0,56.86
2025-06-09,PRD0007,L0007-01,2026-10-02,272,10,0,18,0,0,0,55.69
2025-06-16,PRD0007,AB0007,2026-06-30,2,0,0,34,2,0,0,55.05
2025-06-16,PRD0007,L0007-01,2026-10-02,238,2,0,0,0,0,0,55.05
2025-06-23,PRD0007,L0007-01,2026-10-02,215,,0,25,0,0,0,55.14
2025-06-30,PRD0007,L0007-01,2026-10-02,193,11,0,22,0,0,0,54.5
2025-07-07,PRD0007,L0007-01,2026-10-02,166,0,0,27,0,0,0,54.48
2025-07-14,PRD0007,L0007-01,2026-10-02,151,11,0,15,0,0,0,55.52
2025-07-21,PRD0007,L0007-01,2026-10-02,124,2,512,27,0,0,0,55.55
2025-07-21,PRD0007,L0007-02,2027-01-23,512,34,0,0,0,0,0,55.55
2025-07-28,PRD0007,L0007-01,2026-10-02,87,3,0,37,0,0,0,55.81
2025-07-28,PRD0007,L0007-02,2027-01-23,512,33,0,0,0,0,0,55.81
2025-08-04,PRD0007,L0007-01,2026-10-02,71,1,0,16,0,0,0,55.04
2025-08-04,PRD0007,L0007-02,2027-01-23,512,40,0,0,0,0,0,55.04
2025-08-11,PRD0007,AB0007,2026-06-30,1,0,0,19,1,0,0,54.4
2025-08-11,PRD0007,L0007-01,2026-10-02,52,3,0,0,0,0,0,54.4
2025-08-11,PRD0007,L0007-02,2027-01-23,512,11,0,0,0,0,0,54.4
2025-08-18,PRD0007,L0007-01,2026-10-02,21,0,0,32,0,0,0,54.09
2025-08-18,PRD0007,L0007-02,2027-01-23,512,30,0,0,0,0,0,54.09
2025-08-25,PRD0007,L0007-02,2027-01-23,498,24,0,35,0,0,0,54.1
2025-09-01,PRD0007,L0007-02,2027-01-23,478,35,0,20,0,0,0,54.31
2025-09-08,PRD0007,L0007-02,2027-01-23,464,32,0,14,0,0,0,54.21
2025-09-15,PRD0007,L0007-02,2027-01-23,407,25,0,57,0,0,0,53.14
2025-09-22,PRD0007,L0007-02,2027-01-23,384,17,0,23,0,0,0,53.39
2025-09-29,PRD0007,L0007-02,2027-01-23,342,18,0,42,0,0,0,53.16
2025-10-06,PRD0007,AB0007,2026-06-30,1,0,0,16,1,0,0,53.16
2025-10-06,PRD0007,L0007-02,2027-01-23,326,2,0,0,0,0,0,53.16
2025-10-13,PRD0007,L0007-02,2027-01-23,300,18,0,27,0,0,0,54.56
2025-10-20,PRD0007,L0007-02,2027-01-23,268,7,0,32,0,0,0,53.7
2025-10-27,PRD0007,AB0007,2026-06-30,1,0,0,34,1,0,0,53.68
2025-10-27,PRD0007,L0007-02,2027-01-23,234,11,0,0,0,0,0,53.68
2025-11-03,PRD0007,L0007-02,2027-01-23,218,11,0,17,0,0,0,53.44
2025-11-10,PRD0007,AB0007,2026-06-30,1,0,0,14,1,0,0,53.11
2025-11-10,PRD0007,L0007-02,2027-01-23,204,7,0,0,0,0,0,53.11
